"KW1"	"KW2"	"P.value"	"adj.P.value"	"FisherP.value"	"ztPois.cdf"	"Raw.CO.Occurrence"	"Expansion"	"PMIDlist"
"amino acid transport system y+/metabolism"	"nivolumab/therapeutic use"	0.0005095417109186	0.0013321031694636	0.074074074074074	0.493907099155766	1	0	"[31043744]"
"amino acid transport system y+/metabolism"	"SLC3A2"	0.0005095417109186	0.0013321031694636	0.074074074074074	0.493907099155766	1	0	"[31043744]"
"amino acid transport system y+/metabolism"	"SLC7A11"	0.0006843357485254	0.001785255412198	0.017094017094017	0.181069082389183	2	0	"[31043744,34811833]"
"amino acid transport system y+/metabolism"	"sorafenib/pharmacology"	0.0008039848686414	0.0020177958703236	0.074074074074074	0.493907099155766	1	0	"[34811833]"
"aniline compounds/chemistry"	"b7-h1 antigen/metabolism"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"benzylidene compounds/chemistry"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"cd8-positive t-lymphocytes/cytology"	0.0002324533812879	0.0006553150046217	0.074074074074074	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"exosomes/metabolism"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"ferric compounds/chemistry"	0.000792216796932	0.0020177958703236	0.111111111111111	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"immunogenic cell death/drug effects"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"interferon-gamma/metabolism"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"metal-organic frameworks/chemistry"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"phenol/chemistry"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/chemistry"	"programmed cell death 1 receptor/metabolism"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34985903]"
"aniline compounds/pharmacology"	"b7-h1 antigen/antagonists &amp; inhibitors"	0.0003994209866426	0.0010847759759319	0.074074074074074	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"benzylidene compounds/pharmacology"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"cell line tumor/transplantation"	0.0005095417109186	0.0013321031694636	0.074074074074074	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"drug resistance neoplasm/drug effects"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"exosomes/drug effects"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"hyaluronic acid/chemistry"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"immune checkpoint inhibitors/pharmacology"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"immunologic memory"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"skin neoplasms/drug therapy"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"t-lymphocytes cytotoxic/drug effects"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"aniline compounds/pharmacology"	"tumor escape/drug effects"	3.96702042548824e-07	1.99328521173916e-06	0.037037037037037	0.493907099155766	1	0	"[34593794]"
"antibodies monoclonal humanized/administration &amp; dosage"	"cd8-positive t-lymphocytes/cytology"	0.0017643499380607	0.0035133799056028	0.1	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"ctla-4 antigen/metabolism"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"leukocyte common antigens/metabolism"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"lymphocytes tumor-infiltrating/immunology"	0.0002105634924421	0.0005625929429135	0.0666666666666666	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"melanoma/immunology"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"neoplasm metastasis"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"phenotype"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"programmed cell death 1 receptor/antagonists &amp; inhibitors"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"skin neoplasms/immunology"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"t-lymphocyte subsets/cytology"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/administration &amp; dosage"	"tumor microenvironment/immunology"	6.75235326541568e-08	3.55986133839539e-07	0.0333333333333333	0.496031599188332	1	1	"[27525433]"
"antibodies monoclonal humanized/pharmacology"	"CD36"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"cd36 antigens/antagonists &amp; inhibitors"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"cd8-positive t-lymphocytes/cytology"	6.62882899437056e-05	0.0002234262334603	0.074074074074074	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"cytokines/metabolism"	4.88949174026754e-06	1.99077974849162e-05	0.074074074074074	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"fatty acids/metabolism"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"multiple myeloma/drug therapy"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"PDCD1"	0.005235410449821	0.0098850689588827	0.111111111111111	0.493907099155766	1	0	"[33691090]"
"antibodies monoclonal humanized/pharmacology"	"tumor microenvironment"	0.0002137264466733	0.0006131167819575	0.074074074074074	0.493907099155766	1	0	"[33691090]"
"antibodies neutralizing/metabolism"	"benzylamines"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"bone marrow/drug effects"	0.0032958993728953	0.0060671003840855	0.1	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"chemokine cxcl12/metabolism"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"CXCL12"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"CXCR4"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"cyclams"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"cytarabine/pharmacology"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"leukemia myeloid acute/drug therapy"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"receptors cxcr4/antagonists &amp; inhibitors"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"TGFB1"	0.0010138627985116	0.0020884359442396	0.0666666666666666	0.496031599188332	1	1	"[23826077]"
"antibodies neutralizing/metabolism"	"transforming growth factor beta/antagonists &amp; inhibitors"	9.77771014398776e-06	3.59736073746715e-05	0.0333333333333333	0.496031599188332	1	1	"[23826077]"
"antineoplastic agents immunological/administration &amp; dosage"	"ATM"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"cd8-positive t-lymphocytes/immunology"	0.005235410449821	0.0098850689588827	0.111111111111111	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"cell survival/drug effects"	0.0039123567455586	0.0076101247665994	0.111111111111111	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"gene expression regulation neoplastic/drug effects"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"lipid metabolism/drug effects"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"SLC7A11"	0.005235410449821	0.0098850689588827	0.148148148148148	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"SLC9A1"	6.62882899437056e-05	0.0002234262334603	0.074074074074074	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents immunological/administration &amp; dosage"	"sulfasalazine/administration &amp; dosage"	2.9402169587911e-09	2.91283842030843e-08	0.037037037037037	0.493907099155766	1	0	"[31554642]"
"antineoplastic agents/chemistry"	"apoptosis/drug effects"	1.90807837877616e-05	7.44667909547888e-05	0.074074074074074	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"biological products/chemistry"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"dichloroacetic acid/chemistry"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"drug synergism"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"energy metabolism/drug effects"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"macrophages/cytology"	2.99820928232331e-05	0.0001140998151453	0.074074074074074	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"mitochondria/drug effects"	0.0017325454356724	0.0035037509761078	0.074074074074074	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"neoplasms/drug therapy"	9.40914400875403e-05	0.000274424021328	0.074074074074074	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"protein kinase inhibitors/chemistry"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antineoplastic agents/chemistry"	"saponins/chemistry"	4.50449207933801e-08	2.84818917781398e-07	0.037037037037037	0.493907099155766	1	0	"[31509699]"
"antioxidants/pharmacology"	"carbolines/pharmacology"	0.0013976759169542	0.0031599581438861	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"cell proliferation/drug effects"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"cystine/antagonists &amp; inhibitors"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"dose-response relationship drug"	0.0013976759169542	0.0031599581438861	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"folic acid antagonists/pharmacology"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"gene expression regulation neoplastic"	0.0013976759169542	0.0031599581438861	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"jurkat cells"	0.0017126733464574	0.0034866153733621	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"methotrexate/pharmacology"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"oxidative stress"	0.000691672330896	0.0017891355113136	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"piperazines/pharmacology"	0.0008897971359305	0.0022149883943255	0.074074074074074	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"tetrahydrofolate dehydrogenase/genetics"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"antioxidants/pharmacology"	"vitamin e/pharmacology"	3.30906160772582e-05	0.0001185545205579	0.037037037037037	0.493907099155766	1	0	"[32778843]"
"apoptosis/drug effects"	"biological products/chemistry"	1.90807837877616e-05	7.44667909547888e-05	0.074074074074074	0.493907099155766	1	0	"[31509699]"
"apoptosis/drug effects"	"bone marrow/drug effects"	4.1012514606642e-08	2.84818917781398e-07	0.074074074074074	0.493907099155766	1	0	"[32134361,24280212,23826077]"
"apoptosis/drug effects"	"cytokines/metabolism"	0.0006398818533248	0.0016710681911269	0.145299145299145	0.493907099155766	1	0	"[32134361]"
"apoptosis/drug effects"	"dichloroacetic acid/chemistry"	1.90807837877616e-05	7.44667909547888e-05	0.074074074074074	0.493907099155766	1	0	"[31509699]"
