phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	dose-response relationship drug	0.07407407407407408	32778843
macrophages	pancreatitis/genetics	0.03703703703703704	33311482
drug resistance neoplasm	TGFB1	0.03703703703703704	34991659
brain neoplasms/genetics	acetaminophen/pharmacology	0.03703703703703704	34062295
drug resistance neoplasm	triple negative breast neoplasms/drug therapy	0.03703703703703704	34991659
piperazines/pharmacology	phospholipid hydroperoxide glutathione peroxidase	0.07407407407407408	34396451
nivolumab/therapeutic use	SLC7A11	0.14814814814814817	31043744
nf-e2-related factor 2/biosynthesis	lipopolysaccharides/toxicity	0.03703703703703704	34717678
inflammasomes/metabolism	hmgb1 protein/metabolism	0.03703703703703704	35197507
lymph/metabolism	iron/metabolism	0.14814814814814817	32814895
hmgb1 protein/metabolism	heart ventricles/diagnostic imaging	0.03703703703703704	35197507
drug resistance neoplasm	ferroptosis/drug effects	0	34991659
phospholipid hydroperoxide glutathione peroxidase/metabolism	host-pathogen interactions	0.07407407407407408	30787033
nivolumab/therapeutic use	fusion regulatory protein 1 heavy chain/metabolism	0.03703703703703704	31043744
coenzyme a ligases/metabolism	iron/metabolism	0.14814814814814817	32814895
liver/pathology	ferroptosis/drug effects	0	34396451
nivolumab/therapeutic use	SLC9A1	0.07407407407407408	31043744
hmgb1 protein/metabolism	endothelial cells/metabolism	0.03703703703703704	35197507
brain neoplasms/genetics	HSPB1	0.03703703703703704	34062295
inflammasomes/metabolism	NLRP3	0.03703703703703704	35197507
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	ferroptosis/drug effects	0	32778843
inflammasomes/metabolism	NOX4	0.03703703703703704	35197507
melanoma/genetics	CD8A	0.11111111111111112	31043744
glutathione peroxidase/metabolism	autophagy/drug effects	0.07407407407407408	33926261
drug synergism	macrophages/cytology	0.07407407407407408	31509699
macrophages	dna	0.03703703703703704	33311482
apoptosis/drug effects	ferroptosis/drug effects	0	32134361
apoptosis/drug effects	ferroptosis/drug effects	0	31509699
liver/pathology	iron/blood	0.03703703703703704	34396451
piperazines/pharmacology	phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	0.07407407407407408	32778843
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	energy metabolism/drug effects	0.03703703703703704	31509699
antibodies monoclonal humanized/pharmacology	cell line tumor	0.37037037037037035	33691090
hmgb1 protein/metabolism	toll-like receptor 4/metabolism	0.03703703703703704	35197507
macrophages	phospholipid hydroperoxide glutathione peroxidase/genetics	0.03703703703703704	33311482
glutathione peroxidase/metabolism	antineoplastic agents/pharmacology	0.22222222222222224	33926261
t-lymphocytes/immunology	HMOX1	0.03703703703703704	33547170
biological products/chemistry	dichloroacetic acid/chemistry	0.03703703703703704	31509699
brain neoplasms/genetics	SLC40A1	0.03703703703703704	34062295
lymph/metabolism	glutathione/metabolism	0.11111111111111112	32814895
piperazines/pharmacology	GPX4	0.658119658119658	32778843
coenzyme a ligases/metabolism	glutathione/metabolism	0.11111111111111112	32814895
malaria/genetics	listeriosis/etiology	0.03703703703703704	31980600
phospholipid hydroperoxide glutathione peroxidase/metabolism	ACSL3	0.07407407407407408	32814895
inflammasomes/metabolism	TLR4	0.07407407407407408	35197507
nivolumab/therapeutic use	reactive oxygen species/metabolism	0.2592592592592593	31043744
drug resistance neoplasm	tumor-associated macrophages/drug effects	0.03703703703703704	34991659
glutathione peroxidase/metabolism	jurkat cells	0.07407407407407408	33926261
cell line	sorafenib/pharmacology	0.03703703703703704	34811833
b-lymphocytes/metabolism	glutathione peroxidase/therapeutic use	0.03703703703703704	31775041
apoptosis/drug effects	dichloroacetic acid/chemistry	0.07407407407407408	31509699
inflammasomes/metabolism	ferroptosis/drug effects	0	35197507
macrophages	quinoxalines/pharmacology	0.03703703703703704	33311482
drug resistance neoplasm	tumor microenvironment/drug effects	0.14814814814814817	34991659
piperazines/pharmacology	liver/pathology	0.07407407407407408	34396451
hmgb1 protein/metabolism	bacterial toxins/metabolism	0.03703703703703704	35197507
apoptosis/drug effects	cytokines/metabolism	0.14529914529914534	32134361
drug synergism	energy metabolism/drug effects	0.03703703703703704	31509699
piperazines/pharmacology	oxidative stress	0.14529914529914534	32778843
antibodies monoclonal humanized/pharmacology	fatty acids/metabolism	0.03703703703703704	33691090
genetic variation	listeriosis/etiology	0.03703703703703704	31980600
malaria/genetics	hemeproteins/toxicity	0.03703703703703704	31980600
liver/pathology	kidney	0.03703703703703704	34396451
acetaminophen/pharmacology	CD44	0.03703703703703704	34062295
brain neoplasms/genetics	ferroptosis/drug effects	0	34062295
multiple myeloma/drug therapy	cell line tumor	0.37037037037037035	33691090
b-lymphocytes/metabolism	BDKRB2	0.03703703703703704	31775041
nivolumab/therapeutic use	b7-h1 antigen/antagonists & inhibitors	0.07407407407407408	31043744
melanoma/genetics	SLC3A2	0.03703703703703704	31043744
spleen/pathology	malondialdehyde/blood	0.03703703703703704	34396451
cation transport proteins/genetics	acetaminophen/pharmacology	0.03703703703703704	34062295
protein kinase inhibitors/chemistry	macrophages/cytology	0.07407407407407408	31509699
melanoma/genetics	SLC7A11	0.14814814814814817	31043744
piperazines/pharmacology	dose-response relationship drug	0.14529914529914534	32778843
melanoma/genetics	SLC9A1	0.07407407407407408	31043744
cation transport proteins/genetics	CD44	0.03703703703703704	34062295
malaria/genetics	transferrin/metabolism	0.03703703703703704	31980600
genetic variation	hemeproteins/toxicity	0.03703703703703704	31980600
apoptosis/drug effects	small molecule libraries/pharmacology	0.07407407407407408	32134361
myocardial reperfusion injury/drug therapy	ventricular function left/drug effects	0.03703703703703704	30830879
autophagy-related proteins/genetics	ATG5	0.03703703703703704	33926261
phospholipid hydroperoxide glutathione peroxidase/metabolism	GPX4	0.15669515669515674	30787033
phospholipid hydroperoxide glutathione peroxidase/metabolism	GPX4	0.15669515669515674	32814895
hmgb1 protein/metabolism	inflammation/metabolism	0.03703703703703704	35197507
t-lymphocytes/immunology	ferroptosis/drug effects	0	33547170
piperazines/pharmacology	ferroptosis/drug effects	0	32778843
piperazines/pharmacology	ferroptosis/drug effects	0	34396451
endoplasmic reticulum/drug effects	cd8-positive t-lymphocytes/drug effects	0.03703703703703704	33277233
spleen/pathology	glutathione	0.03703703703703704	34396451
b-lymphocytes/metabolism	GPX4	0.4074074074074075	31775041
myocardial reperfusion injury/drug therapy	TICAM1	0.03703703703703704	30830879
brain neoplasms/genetics	glioblastoma/genetics	0.03703703703703704	34062295
inflammasomes/metabolism	cells cultured	0.07407407407407408	35197507
cell line	FN1	0.03703703703703704	34811833
t-lymphocytes/immunology	TP53	0.11111111111111112	33547170
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	neoplasms/drug therapy	0.07407407407407408	31509699
apoptosis/drug effects	necroptosis/drug effects	0.07407407407407408	32134361
multiple myeloma/drug therapy	fatty acids/metabolism	0.03703703703703704	33691090
myocardial reperfusion injury/drug therapy	TLR4	0.07407407407407408	30830879
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	reactive oxygen species/metabolism	0.2592592592592593	32778843
myocardial reperfusion injury/drug therapy	neutrophils/immunology	0.03703703703703704	30830879
brain neoplasms/genetics	t-lymphocytes cytotoxic/immunology	0.03703703703703704	34062295
acetaminophen/pharmacology	HSPB1	0.03703703703703704	34062295
endoplasmic reticulum/drug effects	autophagy/drug effects	0.07407407407407408	33277233
cell line	GPX4	0.4074074074074075	34811833
myocardial reperfusion injury/drug therapy	TRIM69	0.03703703703703704	30830879
piperazines/pharmacology	iron/blood	0.07407407407407408	34396451
melanoma/genetics	amino acid transport system y+/metabolism	0.07407407407407408	31043744
inflammasomes/metabolism	macrophages/metabolism	0.03703703703703704	35197507
cell line	HIF1A	0.03703703703703704	34811833
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	cell line tumor	0.37037037037037035	31509699
nf-e2-related factor 2/biosynthesis	microglia/drug effects	0.03703703703703704	34717678
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	antineoplastic agents/chemistry	0.03703703703703704	31509699
endoplasmic reticulum/drug effects	antineoplastic agents/pharmacology	0.22222222222222224	33277233
cation transport proteins/genetics	HSPB1	0.03703703703703704	34062295
phospholipid hydroperoxide glutathione peroxidase/metabolism	iron chelating agents/pharmacology	0.07407407407407408	30787033
genetic variation	transferrin/metabolism	0.03703703703703704	31980600
inflammasomes/metabolism	hypertension pulmonary/chemically induced	0.03703703703703704	35197507
macrophages	membrane proteins/genetics	0.03703703703703704	33311482
biological products/chemistry	macrophages/cytology	0.07407407407407408	31509699
apoptosis/drug effects	macrophages/cytology	0.14529914529914534	31509699
cell line	MMRN1	0.03703703703703704	34811833
myocardial reperfusion injury/drug therapy	ferroptosis/drug effects	0	30830879
nf-e2-related factor 2/biosynthesis	carbolines/pharmacology	0.07407407407407408	34717678
phospholipid hydroperoxide glutathione peroxidase/metabolism	coenzyme a ligases/metabolism	0.07407407407407408	32814895
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	mitochondria/drug effects	0.07407407407407408	31509699
endoplasmic reticulum/drug effects	neoplasms/drug therapy	0.07407407407407408	33277233
autophagy-related proteins/genetics	GPX4	0.4074074074074075	33926261
drug synergism	neoplasms/drug therapy	0.07407407407407408	31509699
apoptosis/drug effects	ileum/drug effects	0.07407407407407408	32134361
brain neoplasms/genetics	hyaluronan receptors/genetics	0.03703703703703704	34062295
spleen/pathology	cell line tumor	0.37037037037037035	34396451
inflammasomes/metabolism	monocrotaline/toxicity	0.03703703703703704	35197507
malaria/genetics	liver x receptors/agonists	0.03703703703703704	31980600
macrophages	biomarkers tumor	0.03703703703703704	33311482
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	cell proliferation/drug effects	0.03703703703703704	32778843
phospholipid hydroperoxide glutathione peroxidase/metabolism	neoplasm metastasis/drug therapy	0.07407407407407408	32814895
apoptosis/drug effects	radiation-protective agents/pharmacology	0.07407407407407408	32134361
protein kinase inhibitors/chemistry	energy metabolism/drug effects	0.03703703703703704	31509699
endoplasmic reticulum/drug effects	cell line tumor	0.37037037037037035	33277233
antibodies monoclonal humanized/pharmacology	CD36	0.03703703703703704	33691090
acetaminophen/pharmacology	SLC40A1	0.03703703703703704	34062295
melanoma/genetics	cd8-positive t-lymphocytes/immunology	0.11111111111111112	31043744
melanoma/genetics	ferroptosis/drug effects	0	31043744
cell line	SLC7A11	0.14814814814814817	34811833
cell line	liver cirrhosis/drug therapy	0.03703703703703704	34811833
drug synergism	cell line tumor	0.37037037037037035	31509699
nf-e2-related factor 2/biosynthesis	inflammation mediators/antagonists & inhibitors	0.03703703703703704	34717678
antibodies monoclonal humanized/pharmacology	CD8A	0.11111111111111112	33691090
allografts	antineoplastic agents/pharmacology	0.22222222222222224	34093872
drug synergism	antineoplastic agents/chemistry	0.03703703703703704	31509699
cell line	amino acid transport system y+/metabolism	0.07407407407407408	34811833
piperazines/pharmacology	kidney	0.07407407407407408	34396451
macrophages	spiro compounds/pharmacology	0.03703703703703704	33311482
inflammasomes/metabolism	heart ventricles/diagnostic imaging	0.03703703703703704	35197507
cation transport proteins/genetics	SLC40A1	0.03703703703703704	34062295
t-lymphocytes/immunology	tumor microenvironment/drug effects	0.14814814814814817	33547170
autophagy-related proteins/genetics	glutathione peroxidase/metabolism	0.03703703703703704	33926261
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	tetrahydrofolate dehydrogenase/genetics	0.03703703703703704	32778843
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	saponins/chemistry	0.03703703703703704	31509699
piperazines/pharmacology	reactive oxygen species/metabolism	0.45868945868945876	32778843
drug synergism	mitochondria/drug effects	0.07407407407407408	31509699
glutathione peroxidase/metabolism	ATG5	0.03703703703703704	33926261
inflammasomes/metabolism	endothelial cells/metabolism	0.03703703703703704	35197507
cell line	collagen type i/metabolism	0.03703703703703704	34811833
hmgb1 protein/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.03703703703703704	35197507
cation transport proteins/genetics	ferroptosis/drug effects	0	34062295
apoptosis/drug effects	energy metabolism/drug effects	0.07407407407407408	31509699
spleen/pathology	phospholipid hydroperoxide glutathione peroxidase	0.03703703703703704	34396451
cell line	ferroptosis/drug effects	0	34811833
liver/pathology	malondialdehyde/blood	0.03703703703703704	34396451
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	folic acid antagonists/pharmacology	0.03703703703703704	32778843
melanoma/genetics	fusion regulatory protein 1 heavy chain/metabolism	0.03703703703703704	31043744
biological products/chemistry	energy metabolism/drug effects	0.03703703703703704	31509699
hmgb1 protein/metabolism	lung/blood supply	0.03703703703703704	35197507
multiple myeloma/drug therapy	CD36	0.03703703703703704	33691090
allografts	tor serine-threonine kinases/metabolism	0.03703703703703704	34093872
genetic variation	liver x receptors/agonists	0.03703703703703704	31980600
piperazines/pharmacology	cell proliferation/drug effects	0.07407407407407408	32778843
iron chelating agents/pharmacology	tuberculosis/metabolism	0.03703703703703704	30787033
phospholipid hydroperoxide glutathione peroxidase/metabolism	cell survival	0.07407407407407408	32814895
endoplasmic reticulum/drug effects	ACSL4	0.03703703703703704	33277233
multiple myeloma/drug therapy	CD8A	0.11111111111111112	33691090
endoplasmic reticulum/drug effects	AIFM2	0.03703703703703704	33277233
phospholipid hydroperoxide glutathione peroxidase/metabolism	ferroptosis/drug effects	0	30787033
phospholipid hydroperoxide glutathione peroxidase/metabolism	ferroptosis/drug effects	0	32814895
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	cystine/antagonists & inhibitors	0.03703703703703704	32778843
allografts	cell line tumor	0.37037037037037035	34093872
inflammasomes/metabolism	toll-like receptor 4/metabolism	0.03703703703703704	35197507
drug synergism	saponins/chemistry	0.03703703703703704	31509699
macrophages	GPX4	0.4074074074074075	33311482
endoplasmic reticulum/drug effects	ATL1	0.03703703703703704	33277233
cell line	hepatic stellate cells/drug effects	0.03703703703703704	34811833
t-lymphocytes/immunology	reactive oxygen species/metabolism	0.2592592592592593	33547170
piperazines/pharmacology	tetrahydrofolate dehydrogenase/genetics	0.07407407407407408	32778843
liver/pathology	glutathione	0.03703703703703704	34396451
nivolumab/therapeutic use	cell line tumor	0.37037037037037035	31043744
multiple myeloma/drug therapy	antibodies monoclonal humanized/pharmacology	0.03703703703703704	33691090
iron chelating agents/pharmacology	host-pathogen interactions	0.03703703703703704	30787033
glutathione peroxidase/metabolism	GPX4	0.4074074074074075	33926261
nivolumab/therapeutic use	interferon-gamma/immunology	0.03703703703703704	31043744
glutathione peroxidase/metabolism	precursor cell lymphoblastic leukemia-lymphoma/metabolism	0.03703703703703704	33926261
cation transport proteins/genetics	glioblastoma/genetics	0.03703703703703704	34062295
phospholipid hydroperoxide glutathione peroxidase/metabolism	oleic acid/metabolism	0.07407407407407408	32814895
antibodies monoclonal humanized/pharmacology	PDCD1	0.11111111111111112	33691090
allografts	mitochondria/drug effects	0.07407407407407408	34093872
endoplasmic reticulum/drug effects	CD8A	0.11111111111111112	33277233
piperazines/pharmacology	folic acid antagonists/pharmacology	0.07407407407407408	32778843
hmgb1 protein/metabolism	phenylenediamines/pharmacology	0.07407407407407408	35197507
apoptosis/drug effects	bone marrow/drug effects	0.07407407407407408	32134361
cation transport proteins/genetics	t-lymphocytes cytotoxic/immunology	0.03703703703703704	34062295
macrophages	KDM8	0.03703703703703704	33311482
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	drug synergism	0.03703703703703704	31509699
acetaminophen/pharmacology	ferroptosis/drug effects	0	34062295
coenzyme a ligases/metabolism	melanoma/blood	0.03703703703703704	32814895
nf-e2-related factor 2/biosynthesis	gene expression	0.03703703703703704	34717678
glutathione peroxidase/metabolism	ferroptosis/drug effects	0	33926261
autophagy-related proteins/genetics	precursor cell lymphoblastic leukemia-lymphoma/metabolism	0.03703703703703704	33926261
endoplasmic reticulum/drug effects	GPX4	0.4074074074074075	33277233
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	methotrexate/pharmacology	0.03703703703703704	32778843
cell movement/drug effects	mitochondria/drug effects	0.07407407407407408	34093872
lymph/metabolism	melanoma/blood	0.03703703703703704	32814895
myocardial reperfusion injury/drug therapy	neutrophil infiltration	0.03703703703703704	30830879
inflammasomes/metabolism	bacterial toxins/metabolism	0.03703703703703704	35197507
glutathione peroxidase/metabolism	cell cycle/drug effects	0.03703703703703704	33926261
drug resistance neoplasm	basic-leucine zipper transcription factors/analysis	0.03703703703703704	34991659
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	protein kinase inhibitors/chemistry	0.03703703703703704	31509699
autophagy-related proteins/genetics	ferroptosis/drug effects	0	33926261
neoplasm metastasis/drug therapy	GPX4	0.4074074074074075	32814895
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	vitamin e/pharmacology	0.03703703703703704	32778843
protein kinase inhibitors/chemistry	neoplasms/drug therapy	0.07407407407407408	31509699
b-lymphocytes/metabolism	ferroptosis/drug effects	0	31775041
autophagy-related proteins/genetics	cell cycle/drug effects	0.03703703703703704	33926261
phospholipid hydroperoxide glutathione peroxidase/metabolism	oxidative stress/drug effects	0.14529914529914534	32814895
oxidative stress	CALR	0.07407407407407408	32686685
malaria/genetics	TF	0.03703703703703704	31980600
cation transport proteins/genetics	hyaluronan receptors/genetics	0.03703703703703704	34062295
myocardial reperfusion injury/drug therapy	toll-like receptor 4/genetics	0.03703703703703704	30830879
phospholipid hydroperoxide glutathione peroxidase/metabolism	cells cultured	0.14529914529914534	30787033
multiple myeloma/drug therapy	PDCD1	0.11111111111111112	33691090
liver/pathology	cell line tumor	0.37037037037037035	34396451
hmgb1 protein/metabolism	cyclohexylamines/pharmacology	0.07407407407407408	35197507
melanoma/genetics	reactive oxygen species/metabolism	0.2592592592592593	31043744
pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	biological products/chemistry	0.03703703703703704	31509699
malaria/genetics	TP53	0.11111111111111112	31980600
protein kinase inhibitors/chemistry	cell line tumor	0.37037037037037035	31509699
liver cirrhosis/drug therapy	sorafenib/pharmacology	0.03703703703703704	34811833
oxidative stress	GPX4	0.658119658119658	32778843
iron/chemistry	BTRC	0.03703703703703704	34093872
acetaminophen/pharmacology	glioblastoma/genetics	0.03703703703703704	34062295
biological products/chemistry	neoplasms/drug therapy	0.07407407407407408	31509699
inflammasomes/metabolism	inflammation/metabolism	0.03703703703703704	35197507
protein kinase inhibitors/chemistry	antineoplastic agents/chemistry	0.03703703703703704	31509699
ventricular function left/drug effects	phenylenediamines/pharmacology	0.07407407407407408	30830879
antibodies monoclonal humanized/pharmacology	ferroptosis/drug effects	0	33691090
iron/chemistry	CD274	0.11111111111111112	34093872
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	gene expression regulation neoplastic	0.07407407407407408	32778843
coenzyme a ligases/metabolism	ACSL3	0.03703703703703704	32814895
benzylidene compounds/pharmacology	aniline compounds/pharmacology	0.03703703703703704	34593794
genetic variation	malaria/genetics	0.03703703703703704	31980600
acetaminophen/pharmacology	t-lymphocytes cytotoxic/immunology	0.03703703703703704	34062295
iron/chemistry	CTLA4	0.03703703703703704	34093872
protein kinase inhibitors/chemistry	mitochondria/drug effects	0.07407407407407408	31509699
neoplasm metastasis/drug therapy	cell survival	0.03703703703703704	32814895
biological products/chemistry	cell line tumor	0.37037037037037035	31509699
lymph/metabolism	ACSL3	0.03703703703703704	32814895
