KW	category	node_weight	occurrence	btw_cnt	cls_cnt	strength	qscore	Knode	ranking
brain neoplasms/genetics	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	108
CALR	GENE	0.037037037037037	1	538.7557032479	0.374795793855439	3.0365574050654	0.0579446064139942	0.196454329174809	135
calreticulin/metabolism	MESH	0.037037037037037	1	538.7557032479	0.374795793855439	3.0365574050654	0.0579446064139942	0.196454329174809	137
carbolines/pharmacology	MESH	0.074074074074074	2	1700.60638297872	0.403429418911302	7.90423152943009	0.857507288629738	0.427861908470478	99
carcinoma pancreatic ductal/metabolism	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	196
cation transport proteins/genetics	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	111
CD36	GENE	0.037037037037037	1	160.707246376812	0.308014254171374	4.04874320675387	0.204966680549771	-0.0311019049866136	176
cd36 antigens/antagonists &amp; inhibitors	MESH	0.037037037037037	1	160.707246376812	0.308014254171374	4.04874320675387	0.204966680549771	-0.0311019049866136	177
CD44	GENE	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	106
cd8-positive t-lymphocytes/cytology	MESH	0.074074074074074	2	1602.59335038363	0.323376484889527	8.41032443027432	0.862010620574761	0.0108854134232071	158
cd8-positive t-lymphocytes/drug effects	MESH	0.037037037037037	1	0	0.387350225333711	3.54265030590964	0.0705174927113703	0.216804099948553	131
cd8-positive t-lymphocytes/immunology	MESH	0.111111111111111	3	67	0.334286910286384	4.80333842300519	0.175708038317368	0.762481766228793	17
CD8A	GENE	0.185185185185185	5	0	0.332156992066518	1.76678101793979	0.0065597667638484	0.769825131431252	14
cell cycle/drug effects	MESH	0.037037037037037	1	1152.90358146713	0.476099747184278	4.04874320675387	0.282434402332362	0.465616866588287	95
cell line	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	55
cell line tumor/transplantation	MESH	0.074074074074074	2	1357	0.303538978187013	10.4346960336513	0.88923885880883	0.775790833618977	12
cell proliferation/drug effects	MESH	0.037037037037037	1	772.771572311324	0.437510736241119	6.57920771097504	0.686849229487713	0.351315381349464	117
cell survival	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	77
cell survival/drug effects	MESH	0.111111111111111	3	3023.31914893617	0.358602534445783	6.89204572774162	0.774677217825906	0.666933442146356	67
cell transformation neoplastic/genetics	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	182
cells cultured	MESH	0.074074074074074	2	0	0.325340553735231	1.5182787025327	0.0049198250728863	0.529272445018053	83
cisplatin	MESH	0.037037037037037	1	464.79744680851	0.360559884009911	3.54265030590964	0.155586214077468	0.725966809852804	36
coenzyme a ligases/metabolism	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	73
collagen type i/metabolism	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	50
colonic neoplasms/drug therapy	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	23
cyclohexylamines/pharmacology	MESH	0.074074074074074	2	0	2.2636345116958	6.69879084366397	1	0.0546199362767409	2
cysteine/metabolism	MESH	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	31
cystine/antagonists &amp; inhibitors	MESH	0.037037037037037	1	772.771572311324	0.437510736241119	6.57920771097504	0.686849229487713	0.351315381349464	114
cytokines/metabolism	MESH	0.074074074074074	2	2810.10525065336	0.337658565831772	7.08530061181927	0.780143690129113	-0.0293473906883309	175
cytoskeletal proteins/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	1.5182787025327	1	0	1
dextrans/chemistry	MESH	0.037037037037037	1	70.9847900742459	0.350040153779828	3.0365574050654	0.0346209912536443	0.0444951293906363	151
dichloroacetic acid/chemistry	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	142
diet	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	193
diterpenes/pharmacology	MESH	0.037037037037037	1	464.79744680851	0.360559884009911	3.54265030590964	0.155586214077468	0.725966809852804	39
dna	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	194
dose-response relationship drug	MESH	0.074074074074074	2	1700.60638297872	0.403429418911302	7.90423152943009	0.862218867138692	0.427909985802202	98
drug interactions	MESH	0.037037037037037	1	0	0.326759694704741	3.54265030590964	0.0705174927113703	-0.0252607571850668	174
drug resistance neoplasm	MESH	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	7
drug resistance neoplasm/drug effects	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	8
drug synergism	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	147
endoplasmic reticulum/drug effects	MESH	0.037037037037037	1	0	0.387350225333711	3.54265030590964	0.0705174927113703	0.216804099948553	134
endothelial cells/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	15
energy metabolism/drug effects	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	144
exosomes/drug effects	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	5
exosomes/metabolism	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	162
fatty acids/metabolism	MESH	0.037037037037037	1	160.707246376812	0.308014254171374	4.04874320675387	0.204966680549771	-0.0311019049866137	180
ferric compounds/chemistry	MESH	0.111111111111111	3	3139.18258150246	0.353329119384962	9.61576511604044	0.929742815493544	0.0481328444002256	149
ferritins/blood	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	59
flavonolignans/pharmacology	MESH	0.037037037037037	1	1152.90358146713	0.476099747184278	4.04874320675387	0.282434402332362	0.465616866588287	94
FN1	GENE	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	51
folic acid antagonists/pharmacology	MESH	0.037037037037037	1	772.771572311324	0.437510736241119	6.57920771097504	0.686849229487713	0.351315381349464	116
FTH1	GENE	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	2
fusion regulatory protein 1 heavy chain/metabolism	MESH	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	29
gels/chemistry	MESH	0.037037037037037	1	70.9847900742459	0.350040153779828	3.0365574050654	0.0346209912536443	0.0444951293906363	154
gene expression	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	87
gene expression regulation neoplastic	MESH	0.074074074074074	2	1850	0.369188243133697	9.10967221519621	0.895408163265306	0.399193657524998	100
gene expression regulation neoplastic/drug effects	MESH	0.037037037037037	1	401.797872340425	0.346831196884778	4.55483610759811	0.258121615993336	0.725717383961954	42
genetic variation	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	62
GGT1	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	1
glioblastoma/genetics	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	102
glutathione	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	124
glutathione peroxidase/metabolism	MESH	0.037037037037037	1	1152.90358146713	0.476099747184278	4.04874320675387	0.282434402332362	0.465616866588287	97
glutathione peroxidase/therapeutic use	MESH	0.037037037037037	1	0	2.02467225457843	1.5182787025327	1	0	4
glutathione/metabolism	MESH	0.111111111111111	3	6152.54609929078	0.459905721717355	9.73534824872937	0.979591836734694	0.503510486121944	91
gold/chemistry	MESH	0.037037037037037	1	70.9847900742459	0.350040153779828	3.0365574050654	0.0346209912536443	0.0444951293906363	153
heart ventricles/diagnostic imaging	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	17
heat-shock proteins/genetics	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	110
heme oxygenase-1/metabolism	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	22
hemeproteins/toxicity	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	65
hemodynamics/drug effects	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	10
hepatic stellate cells/drug effects	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	53
hepatocytes/drug effects	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	56
HIF1A	GENE	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	46
HLF	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	2
HMGB1	GENE	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	7
hmgb1 protein/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	6
HMOX1	GENE	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	25
host-pathogen interactions	MESH	0.037037037037037	1	127.666666666666	0.386489300869174	3.54265030590964	0.10969387755102	0.529463678310408	79
HSPB1	GENE	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	109
hyaluronan receptors/genetics	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	104
hyaluronic acid/chemistry	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	9
hypertension pulmonary/chemically induced	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	9
hypoxia-inducible factor 1 alpha subunit/metabolism	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	47
IL6	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	11
ileum/drug effects	MESH	0.037037037037037	1	0	0.326759694704741	3.54265030590964	0.0705174927113703	-0.0252607571850668	169
immune checkpoint inhibitors/pharmacology	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	10
immunogenic cell death/drug effects	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	161
immunologic memory	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	3
inflammasomes/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	5
inflammation mediators/antagonists &amp; inhibitors	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	86
inflammation/drug therapy	MESH	0.037037037037037	1	0	2.02467225457843	6.07311481013081	0.769230769230769	-0.00819299044151122	10
inflammation/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	11
interferon-gamma/immunology	MESH	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	32
interferon-gamma/metabolism	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	160
iron chelating agents/pharmacology	MESH	0.037037037037037	1	127.666666666666	0.386489300869174	3.54265030590964	0.10969387755102	0.529463678310408	81
iron/blood	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	125
iron/metabolism	MESH	0.148148148148148	4	5442.80141843972	0.450856429198055	11.2536269512621	0.989821949187839	0.577523071833923	69
JAK2	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	9
jurkat cells	MESH	0.074074074074074	2	3176.19546520259	0.444656012113613	7.08530061181927	0.792794668887963	0.526789263573456	84
KDM8	GENE	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	185
kidney	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	123
killer cells natural/metabolism	MESH	0.037037037037037	1	464.79744680851	0.360559884009911	3.54265030590964	0.155586214077468	0.725966809852804	37
lipid metabolism/drug effects	MESH	0.037037037037037	1	401.797872340425	0.346831196884778	4.55483610759811	0.258121615993336	0.725717383961954	40
lipopolysaccharides/toxicity	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	89
listeriosis/etiology	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	60
liver cirrhosis/drug therapy	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	54
liver x receptors/agonists	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	63
liver/pathology	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	127
lung/blood supply	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	1
lymph/metabolism	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	76
lymphocytes tumor-infiltrating/immunology	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	21
lymphoma t-cell	MESH	0.037037037037037	1	464.79744680851	0.360559884009911	3.54265030590964	0.155586214077468	0.725966809852804	38
macrophages	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	184
macrophages/cytology	MESH	0.074074074074074	2	807.398704929434	0.368892245295979	7.59139351266351	0.787172011661808	0.0315659292976931	156
macrophages/drug effects	MESH	0.148148148148148	4	0	0.325340553735231	1.5182787025327	0.0049198250728863	0.529272445018053	82
macrophages/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	13
malaria/genetics	MESH	0.037037037037037	1	488.754137115839	0.419346308782366	5.06092900844234	0.440962099125364	0.669564824310506	58
malondialdehyde/blood	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	126
melanoma/blood	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	75
melanoma/genetics	MESH	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	33
membrane proteins/genetics	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	188
membrane proteins/metabolism	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	24
metal-organic frameworks/chemistry	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	166
methotrexate/pharmacology	MESH	0.037037037037037	1	772.771572311324	0.437510736241119	6.57920771097504	0.686849229487713	0.351315381349464	113
microglia/drug effects	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	85
mitochondria/drug effects	MESH	0.074074074074074	2	0	0.309107536024583	4.04874320675387	0.10167638483965	0.0280265149222009	157
MMRN1	GENE	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	49
monocrotaline/toxicity	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	8
multiple myeloma/drug therapy	MESH	0.037037037037037	1	160.707246376812	0.308014254171374	4.04874320675387	0.204966680549771	-0.0311019049866137	179
myeloid-derived suppressor cells/immunology	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	20
myocardial reperfusion injury/drug therapy	MESH	0.037037037037037	1	0	2.02467225457843	6.07311481013081	0.769230769230769	-0.00819299044151122	5
myocardium/immunology	MESH	0.037037037037037	1	0	2.02467225457843	6.07311481013081	0.769230769230769	-0.00819299044151122	7
necroptosis/drug effects	MESH	0.037037037037037	1	0	0.326759694704741	3.54265030590964	0.0705174927113703	-0.0252607571850668	171
neoplasm metastasis/drug therapy	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	74
neoplasms/diagnostic imaging	MESH	0.037037037037037	1	538.7557032479	0.374795793855439	3.0365574050654	0.0579446064139942	0.196454329174809	136
neoplasms/drug therapy	MESH	0.074074074074074	2	4841.03564762713	0.412007762935716	8.60357931435198	0.939608496459808	0.142499201457695	140
neutral ceramidase/antagonists &amp; inhibitors	MESH	0.037037037037037	1	144.8	0.34147528053859	5.56702190928657	0.446897126197418	0.761718418651835	19
neutrophil infiltration	MESH	0.037037037037037	1	0	2.02467225457843	6.07311481013081	0.769230769230769	-0.00819299044151122	12
neutrophils/immunology	MESH	0.037037037037037	1	0	2.02467225457843	6.07311481013081	0.769230769230769	-0.00819299044151122	4
nf-e2-related factor 2/biosynthesis	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	88
NFE2L2	GENE	0.074074074074074	2	0	0.350776736512758	3.85548832267622	0.0721574344023324	0.616990383075455	68
nivolumab/therapeutic use	MESH	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	30
nlr family pyrin domain-containing 3 protein/metabolism	MESH	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	12
NLRP3	GENE	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	16
NOX4	GENE	0.037037037037037	1	0	2.02467225457843	8.09748641350774	1	0	14
oleic acid/metabolism	MESH	0.037037037037037	1	26.8571428571429	0.38724747108419	5.06092900844234	0.254841732611412	0.558032948985363	71
oxidative stress	MESH	0.074074074074074	2	3271.96435237287	0.401474276796329	6.57920771097504	0.777332361516035	0.341468105452603	121
oxidative stress/drug effects	MESH	0.074074074074074	2	0	0.326957110261998	3.54265030590964	0.0705174927113703	0.564630788263553	70
pancreas/metabolism	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	192
pancreatitis/genetics	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	191
PDCD1	GENE	0.111111111111111	3	0	0.307407451850925	3.34939542183199	0.0245991253644315	0.00407691395700627	159
phenol/chemistry	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	167
phenylenediamines/pharmacology	MESH	0.074074074074074	2	0	2.2636345116958	6.69879084366397	1	0.0546199362767409	1
phospholipid hydroperoxide glutathione peroxidase	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	122
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	MESH	0.037037037037037	1	772.771572311324	0.437510736241119	6.57920771097504	0.686849229487713	0.351315381349464	119
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	186
phospholipid hydroperoxide glutathione peroxidase/metabolism	MESH	0.074074074074074	2	13.3333333333333	0.438555240953612	6.69879084366397	0.264889629321116	0.53493772689964	78
piperazines/pharmacology	MESH	0.074074074074074	2	1316	0.367128430169558	7.59139351266351	0.824656393169513	0.377079905652861	101
precursor cell lymphoblastic leukemia-lymphoma/metabolism	MESH	0.037037037037037	1	1152.90358146713	0.476099747184278	4.04874320675387	0.282434402332362	0.465616866588287	93
programmed cell death 1 receptor/metabolism	MESH	0.037037037037037	1	143.605763094024	0.317780160863582	5.06092900844234	0.306382757184506	-0.0249604500387325	165
protein kinase inhibitors/chemistry	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	146
proto-oncogene proteins p21(ras)/metabolism	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	189
pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	145
quinoxalines/pharmacology	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	187
radiation-protective agents/pharmacology	MESH	0.037037037037037	1	0	0.326759694704741	3.54265030590964	0.0705174927113703	-0.0252607571850668	172
raw 264.7 cells	MESH	0.037037037037037	1	466.535460992908	0.377458826068641	4.55483610759811	0.279310703873386	0.519199724299897	90
S100A4	GENE	0.037037037037037	1	0	0.387350225333711	3.54265030590964	0.0705174927113703	0.216804099948553	129
saponins/chemistry	MESH	0.037037037037037	1	23.375	0.362125202398978	5.56702190928657	0.315910037484382	0.0667721884773247	148
skin neoplasms/drug therapy	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	6
SLC3A2	GENE	0.037037037037037	1	146.8	0.306881926688672	4.04874320675387	0.196897126197418	0.730065775064267	34
SLC40A1	GENE	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	107
SLC7A11	GENE	0.148148148148148	4	3477.98723404255	0.35770696516973	7.20488374450821	0.810417534360683	0.776237583103478	11
SLC9A1	GENE	0.074074074074074	2	1584.8	0.347660535834383	8.52990756296326	0.86182840483132	0.772748965283019	13
SMAD3	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	4
small molecule libraries/pharmacology	MESH	0.037037037037037	1	0	0.326759694704741	3.54265030590964	0.0705174927113703	-0.0252607571850668	170
sorafenib/pharmacology	MESH	0.037037037037037	1	0	0.295166868165669	5.56702190928657	0.242711370262391	0.717767571654903	52
spiro compounds/pharmacology	MESH	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	190
spleen/pathology	MESH	0.037037037037037	1	0	0.312498091478803	3.54265030590964	0.0705174927113703	0.327044363852502	128
STAT3	GENE	0.037037037037037	1	0	2.02467225457843	5.06092900844234	1	0	8
STING1	GENE	0.037037037037037	1	0	0.261829353332983	7.59139351266351	0.295189504373178	-0.0662584843019708	183
sulfasalazine/administration &amp; dosage	MESH	0.037037037037037	1	401.797872340425	0.346831196884778	4.55483610759811	0.258121615993336	0.725717383961954	45
t-lymphocytes cytotoxic/drug effects	MESH	0.037037037037037	1	19.98	0.283568401578851	5.56702190928657	0.285089546022491	0.798240448531963	7
t-lymphocytes cytotoxic/immunology	MESH	0.037037037037037	1	0	0.314740179841647	5.06092900844234	0.180393586005831	0.362412412414585	105
t-lymphocytes cytotoxic/metabolism	MESH	0.037037037037037	1	538.7557032479	0.374795793855439	3.0365574050654	0.0579446064139942	0.196454329174809	139
