KW	category	node_weight	occurrence
tetrahydrofolate dehydrogenase/genetics	MESH	0.037037037037037	1
vitamin e/pharmacology	MESH	0.037037037037037	1
bone marrow/drug effects	MESH	0.037037037037037	1
drug interactions	MESH	0.037037037037037	1
ileum/drug effects	MESH	0.037037037037037	1
necroptosis/drug effects	MESH	0.037037037037037	1
radiation-protective agents/pharmacology	MESH	0.037037037037037	1
small molecule libraries/pharmacology	MESH	0.037037037037037	1
ASAH2	GENE	0.037037037037037	1
colonic neoplasms/drug therapy	MESH	0.037037037037037	1
heme oxygenase-1/metabolism	MESH	0.037037037037037	1
HMOX1	GENE	0.037037037037037	1
lymphocytes tumor-infiltrating/immunology	MESH	0.037037037037037	1
membrane proteins/metabolism	MESH	0.037037037037037	1
myeloid-derived suppressor cells/immunology	MESH	0.037037037037037	1
neutral ceramidase/antagonists &amp; inhibitors	MESH	0.037037037037037	1
t-lymphocytes/immunology	MESH	0.037037037037037	1
TP53	GENE	0.1111111111111111	3
tumor suppressor protein p53/metabolism	MESH	0.074074074074074	2
ascorbic acid/pharmacology	MESH	0.037037037037037	1
CALR	GENE	0.037037037037037	1
calreticulin/metabolism	MESH	0.037037037037037	1
neoplasms/diagnostic imaging	MESH	0.037037037037037	1
t-lymphocytes cytotoxic/metabolism	MESH	0.037037037037037	1
asparaginase	MESH	0.037037037037037	1
cisplatin	MESH	0.037037037037037	1
diterpenes/pharmacology	MESH	0.037037037037037	1
killer cells natural/metabolism	MESH	0.037037037037037	1
lymphoma t-cell	MESH	0.037037037037037	1
ATG5	GENE	0.037037037037037	1
autophagy-related proteins/genetics	MESH	0.037037037037037	1
cell cycle/drug effects	MESH	0.037037037037037	1
flavonolignans/pharmacology	MESH	0.037037037037037	1
glutathione peroxidase/metabolism	MESH	0.037037037037037	1
precursor cell lymphoblastic leukemia-lymphoma/metabolism	MESH	0.037037037037037	1
b-lymphocytes/metabolism	MESH	0.037037037037037	1
BDKRB2	GENE	0.037037037037037	1
cytoskeletal proteins/metabolism	MESH	0.037037037037037	1
glutathione peroxidase/therapeutic use	MESH	0.037037037037037	1
bacterial toxins/metabolism	MESH	0.037037037037037	1
endothelial cells/metabolism	MESH	0.037037037037037	1
FTH1	GENE	0.037037037037037	1
heart ventricles/diagnostic imaging	MESH	0.037037037037037	1
hemodynamics/drug effects	MESH	0.037037037037037	1
HMGB1	GENE	0.037037037037037	1
hmgb1 protein/metabolism	MESH	0.037037037037037	1
hypertension pulmonary/chemically induced	MESH	0.037037037037037	1
inflammasomes/metabolism	MESH	0.037037037037037	1
inflammation/metabolism	MESH	0.037037037037037	1
lung/blood supply	MESH	0.037037037037037	1
macrophages/metabolism	MESH	0.037037037037037	1
monocrotaline/toxicity	MESH	0.037037037037037	1
nlr family pyrin domain-containing 3 protein/metabolism	MESH	0.037037037037037	1
NLRP3	GENE	0.037037037037037	1
NOX4	GENE	0.037037037037037	1
toll-like receptor 4/metabolism	MESH	0.037037037037037	1
basic-leucine zipper transcription factors/analysis	MESH	0.037037037037037	1
drug resistance neoplasm	MESH	0.037037037037037	1
GGT1	GENE	0.037037037037037	1
HLF	GENE	0.037037037037037	1
IL6	GENE	0.037037037037037	1
JAK2	GENE	0.037037037037037	1
SMAD3	GENE	0.037037037037037	1
STAT3	GENE	0.037037037037037	1
TGFB1	GENE	0.037037037037037	1
triple negative breast neoplasms/drug therapy	MESH	0.037037037037037	1
tumor-associated macrophages/drug effects	MESH	0.037037037037037	1
biomarkers tumor	MESH	0.037037037037037	1
carcinoma pancreatic ductal/metabolism	MESH	0.037037037037037	1
cell transformation neoplastic/genetics	MESH	0.037037037037037	1
diet	MESH	0.037037037037037	1
dna	MESH	0.037037037037037	1
KDM8	GENE	0.037037037037037	1
macrophages	MESH	0.037037037037037	1
membrane proteins/genetics	MESH	0.037037037037037	1
pancreas/metabolism	MESH	0.037037037037037	1
pancreatitis/genetics	MESH	0.037037037037037	1
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.037037037037037	1
proto-oncogene proteins p21(ras)/metabolism	MESH	0.037037037037037	1
quinoxalines/pharmacology	MESH	0.037037037037037	1
spiro compounds/pharmacology	MESH	0.037037037037037	1
STING1	GENE	0.037037037037037	1
gene expression	MESH	0.037037037037037	1
inflammation mediators/antagonists &amp; inhibitors	MESH	0.037037037037037	1
lipopolysaccharides/toxicity	MESH	0.037037037037037	1
microglia/drug effects	MESH	0.037037037037037	1
nf-e2-related factor 2/biosynthesis	MESH	0.037037037037037	1
raw 264.7 cells	MESH	0.037037037037037	1
CD8A	GENE	0.1851851851851851	5
tumor microenvironment/drug effects	MESH	0.1481481481481481	4
NFE2L2	GENE	0.074074074074074	2
cells cultured	MESH	0.074074074074074	2
host-pathogen interactions	MESH	0.037037037037037	1
iron chelating agents/pharmacology	MESH	0.037037037037037	1
tuberculosis/metabolism	MESH	0.037037037037037	1
ferritins/blood	MESH	0.037037037037037	1
genetic variation	MESH	0.037037037037037	1
hemeproteins/toxicity	MESH	0.037037037037037	1
listeriosis/etiology	MESH	0.037037037037037	1
liver x receptors/agonists	MESH	0.037037037037037	1
malaria/genetics	MESH	0.037037037037037	1
TF	GENE	0.037037037037037	1
transferrin/metabolism	MESH	0.037037037037037	1
tumor suppressor protein p53/genetics	MESH	0.037037037037037	1
glutathione	MESH	0.037037037037037	1
iron/blood	MESH	0.037037037037037	1
kidney	MESH	0.037037037037037	1
liver/pathology	MESH	0.037037037037037	1
malondialdehyde/blood	MESH	0.037037037037037	1
phospholipid hydroperoxide glutathione peroxidase	MESH	0.037037037037037	1
spleen/pathology	MESH	0.037037037037037	1
macrophages/drug effects	MESH	0.1481481481481481	4
BTRC	GENE	0.0333333333333333	1
lung neoplasms/drug therapy	MESH	0.0333333333333333	1
nf-e2-related factor 2/genetics	MESH	0.0333333333333333	1
tor serine-threonine kinases/metabolism	MESH	0.0333333333333333	1
glycogen synthase kinase 3/metabolism	MESH	0.0333333333333333	1
allografts	MESH	0.0333333333333333	1
iron/chemistry	MESH	0.0333333333333333	1
CTLA4	GENE	0.0333333333333333	1
GABPA	GENE	0.0333333333333333	1
GSK3B	GENE	0.0333333333333333	1
MTOR	GENE	0.0333333333333333	1
PRKAA2	GENE	0.0333333333333333	1
reactive oxygen species/metabolism	MESH	0.2333333333333333	7
multiple myeloma/genetics	MESH	0.0333333333333333	1
osteoprotegerin/genetics	MESH	0.0333333333333333	1
tnf-related apoptosis-inducing ligand/genetics	MESH	0.0333333333333333	1
mutation	MESH	0.0333333333333333	1
recombinant proteins/metabolism	MESH	0.0333333333333333	1
TNFRSF11B	GENE	0.0333333333333333	1
mutant proteins/metabolism	MESH	0.0333333333333333	1
benzylamines	MESH	0.0333333333333333	1
leukemia myeloid acute/drug therapy	MESH	0.0333333333333333	1
receptors cxcr4/antagonists &amp; inhibitors	MESH	0.0333333333333333	1
cyclams	MESH	0.0333333333333333	1
transforming growth factor beta/antagonists &amp; inhibitors	MESH	0.0333333333333333	1
cytarabine/pharmacology	MESH	0.0333333333333333	1
chemokine cxcl12/metabolism	MESH	0.0333333333333333	1
antibodies neutralizing/metabolism	MESH	0.0333333333333333	1
CXCL12	GENE	0.0333333333333333	1
CXCR4	GENE	0.0333333333333333	1
skin neoplasms/immunology	MESH	0.0333333333333333	1
programmed cell death 1 receptor/antagonists &amp; inhibitors	MESH	0.0333333333333333	1
antibodies monoclonal humanized/administration &amp; dosage	MESH	0.0333333333333333	1
neoplasm metastasis	MESH	0.0333333333333333	1
leukocyte common antigens/metabolism	MESH	0.0333333333333333	1
t-lymphocyte subsets/cytology	MESH	0.0333333333333333	1
melanoma/immunology	MESH	0.0333333333333333	1
ctla-4 antigen/metabolism	MESH	0.0333333333333333	1
phenotype	MESH	0.0333333333333333	1
tumor microenvironment/immunology	MESH	0.0333333333333333	1
phenols/chemistry	MESH	0.0303030303030303	1
aldehydes/chemistry	MESH	0.0303030303030303	1
proto-oncogene proteins c-akt/metabolism	MESH	0.0303030303030303	1
chemokine ccl3/genetics	MESH	0.0303030303030303	1
cyclopentane monoterpenes	MESH	0.0303030303030303	1
AKT1	GENE	0.0303030303030303	1
CCL3	GENE	0.0303030303030303	1
MAPK3	GENE	0.0303030303030303	1
leukemia lymphocytic chronic b-cell/immunology	MESH	0.0303030303030303	1
heterografts/drug effects	MESH	0.0303030303030303	1
vidarabine/analogs &amp; derivatives	MESH	0.0303030303030303	1
trisaccharides/chemistry	MESH	0.0303030303030303	1
tissue distribution	MESH	0.0303030303030303	1
CD274	GENE	0.0909090909090909	3
GPX4	GENE	0.3333333333333333	11
carcinogenesis/immunology	MESH	0.0303030303030303	1
imidazoles/administration &amp; dosage	MESH	0.0303030303030303	1
tumor suppressor protein p53/biosynthesis	MESH	0.0303030303030303	1
piperazines/administration &amp; dosage	MESH	0.0303030303030303	1
immunity innate/genetics	MESH	0.0303030303030303	1
apoptosis/immunology	MESH	0.0303030303030303	1
TLR3	GENE	0.0303030303030303	1
cell movement/drug effects	MESH	0.0606060606060606	2
