carbolines/pharmacology	ferroptosis/drug effects	0.6647727272727273	34717678
immune checkpoint inhibitors/pharmacology	tumor microenvironment/drug effects	0.1818181818181818	34593794
microglia/drug effects	lipopolysaccharides/toxicity	0.030303030303030304	34717678
hmgb1 protein/metabolism	phenylenediamines/pharmacology	0.06060606060606061	35197507
piperazines/pharmacology	glutathione	0.06060606060606061	34396451
iron/metabolism	hemeproteins/toxicity	0.12121212121212122	31980600
cell line tumor	iron/blood	0.45454545454545453	34396451
microglia/drug effects	inflammation mediators/antagonists &amp; inhibitors	0.030303030303030304	34717678
pancreatitis/genetics	pancreas/metabolism	0.030303030303030304	33311482
hmgb1 protein/metabolism	cells cultured	0.06060606060606061	35197507
iron/metabolism	quinoxalines/pharmacology	0.12121212121212122	33311482
phospholipid hydroperoxide glutathione peroxidase/genetics	diet	0.030303030303030304	33311482
carbolines/pharmacology	gene expression	0.06060606060606061	34717678
immunologic memory	hyaluronic acid/chemistry	0.030303030303030304	34593794
immune checkpoint inhibitors/pharmacology	b7-h1 antigen/antagonists &amp; inhibitors	0.06060606060606061	34593794
dose-response relationship drug	vitamin e/pharmacology	0.06060606060606061	32778843
genetic variation	transferrin/metabolism	0.030303030303030304	31980600
cell line tumor	lung neoplasms/drug therapy	0.45454545454545453	34093872
immune checkpoint inhibitors/pharmacology	benzylidene compounds/pharmacology	0.030303030303030304	34593794
piperazines/pharmacology	liver/pathology	0.06060606060606061	34396451
collagen type i/metabolism	ferroptosis/drug effects	0.8181818181818182	34811833
hmgb1 protein/metabolism	lung/blood supply	0.030303030303030304	35197507
collagen type i/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	0.030303030303030304	34811833
glutathione peroxidase/metabolism	antineoplastic agents/pharmacology	0.2121212121212121	33926261
tumor-associated macrophages/drug effects	tumor microenvironment/drug effects	0.1818181818181818	34991659
dose-response relationship drug	jurkat cells	0.11931818181818181	32778843
cell line tumor	fusion regulatory protein 1 heavy chain/metabolism	0.45454545454545453	31043744
immunologic memory	skin neoplasms/drug therapy	0.030303030303030304	34593794
dose-response relationship drug	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	0.06060606060606061	32778843
phospholipid hydroperoxide glutathione peroxidase/genetics	membrane proteins/genetics	0.030303030303030304	33311482
carbolines/pharmacology	GPX4	0.10416666666666667	32778843
carbolines/pharmacology	GPX4	0.10416666666666667	34717678
cell line tumor	nf-e2-related factor 2/genetics	0.45454545454545453	34093872
genetic variation	ferritins/blood	0.030303030303030304	31980600
drug resistance neoplasm/drug effects	tumor escape/drug effects	0.06060606060606061	34593794
cell line tumor	interferon-gamma/immunology	0.45454545454545453	31043744
glutathione peroxidase/metabolism	flavonolignans/pharmacology	0.030303030303030304	33926261
cell line tumor	spleen/pathology	0.45454545454545453	34396451
immunologic memory	exosomes/drug effects	0.030303030303030304	34593794
iron/metabolism	glutathione/metabolism	0.032624633431085036	30787033
iron/metabolism	glutathione/metabolism	0.032624633431085036	32814895
carbolines/pharmacology	NFE2L2	0.11931818181818181	34717678
phospholipid hydroperoxide glutathione peroxidase/genetics	pancreas/metabolism	0.030303030303030304	33311482
hmgb1 protein/metabolism	macrophages/metabolism	0.030303030303030304	35197507
immunologic memory	cell line tumor/transplantation	0.06060606060606061	34593794
immune checkpoint inhibitors/pharmacology	hyaluronic acid/chemistry	0.030303030303030304	34593794
dose-response relationship drug	cystine/antagonists &amp; inhibitors	0.06060606060606061	32778843
glutathione peroxidase/metabolism	ferroptosis/drug effects	0.8181818181818182	33926261
cell line tumor	lipid metabolism/drug effects	0.45454545454545453	31554642
drug resistance neoplasm/drug effects	tumor microenvironment/drug effects	0.028409090909090908	34593794
drug resistance neoplasm/drug effects	tumor microenvironment/drug effects	0.028409090909090908	24280212
glutathione peroxidase/therapeutic use	b-lymphocytes/metabolism	0.030303030303030304	31775041
piperazines/pharmacology	oxidative stress	0.11931818181818181	32778843
cytokines/metabolism	bone marrow/drug effects	0.23106060606060605	32134361
raw 264.7 cells	lipopolysaccharides/toxicity	0.030303030303030304	34717678
cell line tumor	t-lymphocytes cytotoxic/metabolism	0.45454545454545453	32686685
iron/metabolism	oleic acid/metabolism	0.12121212121212122	32814895
drug resistance neoplasm/drug effects	b7-h1 antigen/antagonists &amp; inhibitors	0.11931818181818181	34593794
raw 264.7 cells	inflammation mediators/antagonists &amp; inhibitors	0.030303030303030304	34717678
microglia/drug effects	nf-e2-related factor 2/biosynthesis	0.030303030303030304	34717678
cell line tumor	dichloroacetic acid/chemistry	0.45454545454545453	31509699
piperazines/pharmacology	tetrahydrofolate dehydrogenase/genetics	0.06060606060606061	32778843
drug resistance neoplasm/drug effects	benzylidene compounds/pharmacology	0.06060606060606061	34593794
cell line tumor	urinary bladder neoplasms/pathology	0.45454545454545453	33236624
pancreatitis/genetics	quinoxalines/pharmacology	0.030303030303030304	33311482
genetic variation	macrophages/drug effects	0.12121212121212122	31980600
cytokines/metabolism	reactive oxygen species/metabolism	0.384469696969697	33691090
piperazines/pharmacology	reactive oxygen species/metabolism	0.384469696969697	32778843
microglia/drug effects	ferroptosis/drug effects	0.8181818181818182	34717678
cell line tumor	glutathione	0.45454545454545453	34396451
immunologic memory	ferroptosis/drug effects	0.8181818181818182	34593794
collagen type i/metabolism	FN1	0.030303030303030304	34811833
piperazines/pharmacology	malondialdehyde/blood	0.06060606060606061	34396451
tumor-associated macrophages/drug effects	drug resistance neoplasm	0.030303030303030304	34991659
microglia/drug effects	gene expression	0.030303030303030304	34717678
cell line tumor	tumor microenvironment/drug effects	0.5771058752148852	34093872
cell line tumor	tumor microenvironment/drug effects	0.5771058752148852	24280212
cell line tumor	tumor microenvironment/drug effects	0.5771058752148852	23826077
hmgb1 protein/metabolism	inflammasomes/metabolism	0.030303030303030304	35197507
cell line tumor	macrophages/drug effects	0.9252199413489736	34093872
glutathione peroxidase/metabolism	ATG5	0.030303030303030304	33926261
iron/metabolism	tumor suppressor protein p53/genetics	0.12121212121212122	31980600
cytokines/metabolism	antibodies monoclonal humanized/pharmacology	0.06060606060606061	33691090
collagen type i/metabolism	GPX4	0.3333333333333333	34811833
immune checkpoint inhibitors/pharmacology	skin neoplasms/drug therapy	0.030303030303030304	34593794
cell line tumor	tor serine-threonine kinases/metabolism	0.45454545454545453	34093872
drug resistance neoplasm/drug effects	hyaluronic acid/chemistry	0.06060606060606061	34593794
cell line tumor	neoplasms/drug therapy	0.19886363636363635	33277233
cell line tumor	neoplasms/drug therapy	0.19886363636363635	31509699
collagen type i/metabolism	HIF1A	0.030303030303030304	34811833
dose-response relationship drug	lipopolysaccharides/toxicity	0.06060606060606061	34717678
cell line tumor	b7-h1 antigen/antagonists &amp; inhibitors	0.7102272727272727	31043744
cell line tumor	liver/pathology	0.45454545454545453	34396451
iron/metabolism	cell survival	0.12121212121212122	32814895
cytokines/metabolism	apoptosis/drug effects	0.33522727272727265	32134361
dose-response relationship drug	inflammation mediators/antagonists &amp; inhibitors	0.06060606060606061	34717678
iron/metabolism	host-pathogen interactions	0.12121212121212122	30787033
iron/metabolism	ferroptosis/drug effects	0.4288856304985337	31980600
iron/metabolism	ferroptosis/drug effects	0.4288856304985337	30787033
iron/metabolism	ferroptosis/drug effects	0.4288856304985337	33311482
iron/metabolism	ferroptosis/drug effects	0.4288856304985337	32814895
immunologic memory	CD274	0.09090909090909091	34593794
cell line tumor	glycogen synthase kinase 3/metabolism	0.45454545454545453	34093872
genetic variation	liver x receptors/agonists	0.030303030303030304	31980600
drug resistance neoplasm/drug effects	bone marrow/drug effects	0.23106060606060605	24280212
phospholipid hydroperoxide glutathione peroxidase/genetics	quinoxalines/pharmacology	0.030303030303030304	33311482
piperazines/pharmacology	kidney	0.06060606060606061	34396451
tumor-associated macrophages/drug effects	basic-leucine zipper transcription factors/analysis	0.030303030303030304	34991659
genetic variation	listeriosis/etiology	0.030303030303030304	31980600
cytokines/metabolism	multiple myeloma/drug therapy	0.11931818181818181	33691090
collagen type i/metabolism	MMRN1	0.030303030303030304	34811833
cell line tumor	drug synergism	0.45454545454545453	31509699
iron/metabolism	carcinoma pancreatic ductal/metabolism	0.12121212121212122	33311482
antioxidants/pharmacology	cell proliferation/drug effects	0.06060606060606061	32778843
microglia/drug effects	GPX4	0.3333333333333333	34717678
immune checkpoint inhibitors/pharmacology	exosomes/drug effects	0.030303030303030304	34593794
genetic variation	hemeproteins/toxicity	0.030303030303030304	31980600
glutathione peroxidase/metabolism	GPX4	0.3333333333333333	33926261
phospholipid hydroperoxide glutathione peroxidase	iron/blood	0.030303030303030304	34396451
piperazines/pharmacology	folic acid antagonists/pharmacology	0.06060606060606061	32778843
iron/metabolism	tuberculosis/metabolism	0.12121212121212122	30787033
cytokines/metabolism	cd36 antigens/antagonists &amp; inhibitors	0.06060606060606061	33691090
immune checkpoint inhibitors/pharmacology	cell line tumor/transplantation	0.06060606060606061	34593794
cell line tumor	biological products/chemistry	0.45454545454545453	31509699
dose-response relationship drug	oxidative stress	0.11931818181818181	32778843
hmgb1 protein/metabolism	bacterial toxins/metabolism	0.030303030303030304	35197507
cell line tumor	iron/chemistry	0.45454545454545453	34093872
antioxidants/pharmacology	piperazines/pharmacology	0.06060606060606061	32778843
microglia/drug effects	NFE2L2	0.06060606060606061	34717678
cytokines/metabolism	cd8-positive t-lymphocytes/cytology	0.17613636363636365	33691090
hmgb1 protein/metabolism	toll-like receptor 4/metabolism	0.030303030303030304	35197507
iron/metabolism	oxidative stress/drug effects	0.23106060606060605	32814895
raw 264.7 cells	nf-e2-related factor 2/biosynthesis	0.030303030303030304	34717678
collagen type i/metabolism	SLC7A11	0.12121212121212122	34811833
piperazines/pharmacology	gene expression regulation neoplastic	0.11931818181818181	32778843
drug resistance neoplasm/drug effects	skin neoplasms/drug therapy	0.06060606060606061	34593794
iron/metabolism	spiro compounds/pharmacology	0.12121212121212122	33311482
dose-response relationship drug	tetrahydrofolate dehydrogenase/genetics	0.06060606060606061	32778843
iron/metabolism	melanoma/blood	0.12121212121212122	32814895
cell line tumor	allografts	0.45454545454545453	34093872
raw 264.7 cells	ferroptosis/drug effects	0.8181818181818182	34717678
cell line tumor	exosomes/metabolism	0.45454545454545453	34985903
iron/metabolism	ACSL3	0.12121212121212122	32814895
cytokines/metabolism	fatty acids/metabolism	0.06060606060606061	33691090
dose-response relationship drug	reactive oxygen species/metabolism	0.384469696969697	32778843
piperazines/pharmacology	antineoplastic agents/pharmacology	0.384469696969697	32778843
antioxidants/pharmacology	dose-response relationship drug	0.06060606060606061	32778843
cell line tumor	oxidative stress	0.7102272727272727	32686685
raw 264.7 cells	gene expression	0.030303030303030304	34717678
cell line tumor	bone marrow/drug effects	0.23350439882697943	31738155
cell line tumor	bone marrow/drug effects	0.23350439882697943	24280212
cell line tumor	bone marrow/drug effects	0.23350439882697943	23826077
phospholipid hydroperoxide glutathione peroxidase	spleen/pathology	0.030303030303030304	34396451
antioxidants/pharmacology	methotrexate/pharmacology	0.030303030303030304	32778843
drug resistance neoplasm/drug effects	exosomes/drug effects	0.06060606060606061	34593794
cell line tumor	interferon-gamma/metabolism	0.45454545454545453	34985903
hmgb1 protein/metabolism	ferroptosis/drug effects	0.8181818181818182	35197507
drug resistance neoplasm/drug effects	apoptosis/drug effects	0.33522727272727265	24280212
drug resistance neoplasm/drug effects	cell line tumor/transplantation	0.11931818181818181	34593794
piperazines/pharmacology	ferroptosis/drug effects	0.6647727272727273	32778843
piperazines/pharmacology	ferroptosis/drug effects	0.6647727272727273	34396451
cytokines/metabolism	ferroptosis/drug effects	0.6647727272727273	32134361
cytokines/metabolism	ferroptosis/drug effects	0.6647727272727273	33691090
cell line tumor	saponins/chemistry	0.45454545454545453	31509699
glutathione peroxidase/therapeutic use	cytoskeletal proteins/metabolism	0.030303030303030304	31775041
tumor-associated macrophages/drug effects	antineoplastic agents/pharmacology	0.2121212121212121	34991659
cell line tumor	nivolumab/therapeutic use	0.45454545454545453	31043744
antioxidants/pharmacology	vitamin e/pharmacology	0.030303030303030304	32778843
cell line tumor	cd8-positive t-lymphocytes/drug effects	0.45454545454545453	33277233
pancreatitis/genetics	ferroptosis/drug effects	0.8181818181818182	33311482
cell line tumor	reactive oxygen species/metabolism	0.716781272120538	31043744
cell line tumor	reactive oxygen species/metabolism	0.716781272120538	33691090
cell line tumor	reactive oxygen species/metabolism	0.716781272120538	33236624
immune checkpoint inhibitors/pharmacology	ferroptosis/drug effects	0.8181818181818182	34593794
iron/metabolism	GPX4	0.09677419354838712	30787033
iron/metabolism	GPX4	0.09677419354838712	33311482
iron/metabolism	GPX4	0.09677419354838712	32814895
cell line tumor	immunogenic cell death/drug effects	0.45454545454545453	34985903
raw 264.7 cells	GPX4	0.3333333333333333	34717678
pancreatitis/genetics	carcinoma pancreatic ductal/metabolism	0.030303030303030304	33311482
glutathione peroxidase/therapeutic use	ferroptosis/drug effects	0.8181818181818182	31775041
cytokines/metabolism	small molecule libraries/pharmacology	0.06060606060606061	32134361
antioxidants/pharmacology	jurkat cells	0.06060606060606061	32778843
cell line tumor	malondialdehyde/blood	0.45454545454545453	34396451
phospholipid hydroperoxide glutathione peroxidase	glutathione	0.030303030303030304	34396451
tumor-associated macrophages/drug effects	ferroptosis/drug effects	0.8181818181818182	34991659
antioxidants/pharmacology	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	0.030303030303030304	32778843
dose-response relationship drug	folic acid antagonists/pharmacology	0.06060606060606061	32778843
cell line tumor	aniline compounds/chemistry	0.45454545454545453	34985903
iron/metabolism	KDM8	0.12121212121212122	33311482
raw 264.7 cells	NFE2L2	0.06060606060606061	34717678
cell line tumor	neoplasms/diagnostic imaging	0.45454545454545453	32686685
cell line tumor	cd8-positive t-lymphocytes/immunology	0.08339442815249266	34093872
cell line tumor	cd8-positive t-lymphocytes/immunology	0.08339442815249266	31554642
cell line tumor	cd8-positive t-lymphocytes/immunology	0.08339442815249266	31043744
antioxidants/pharmacology	cystine/antagonists &amp; inhibitors	0.030303030303030304	32778843
aniline compounds/pharmacology	t-lymphocytes cytotoxic/drug effects	0.030303030303030304	34593794
dose-response relationship drug	gene expression regulation neoplastic	0.11931818181818181	32778843
cell line tumor	antibodies monoclonal humanized/pharmacology	0.45454545454545453	33691090
pancreatitis/genetics	spiro compounds/pharmacology	0.030303030303030304	33311482
cell line tumor	phenol/chemistry	0.45454545454545453	34985903
phospholipid hydroperoxide glutathione peroxidase	liver/pathology	0.030303030303030304	34396451
aniline compounds/pharmacology	immune checkpoint inhibitors/pharmacology	0.030303030303030304	34593794
cell line tumor	endoplasmic reticulum/drug effects	0.45454545454545453	33277233
genetic variation	tumor suppressor protein p53/genetics	0.030303030303030304	31980600
phospholipid hydroperoxide glutathione peroxidase/genetics	ferroptosis/drug effects	0.8181818181818182	33311482
cytokines/metabolism	CD36	0.06060606060606061	33691090
dose-response relationship drug	antineoplastic agents/pharmacology	0.384469696969697	32778843
cell line tumor	apoptosis/drug effects	0.053323136818687444	31509699
cell line tumor	apoptosis/drug effects	0.053323136818687444	31738155
cell line tumor	apoptosis/drug effects	0.053323136818687444	23521677
cell line tumor	apoptosis/drug effects	0.053323136818687444	24280212
cell line tumor	apoptosis/drug effects	0.053323136818687444	23826077
hmgb1 protein/metabolism	FTH1	0.030303030303030304	35197507
drug resistance neoplasm/drug effects	ferroptosis/drug effects	0.9715909090909091	34593794
dose-response relationship drug	nf-e2-related factor 2/biosynthesis	0.06060606060606061	34717678
cytokines/metabolism	CD8A	0.384469696969697	33691090
phospholipid hydroperoxide glutathione peroxidase/genetics	carcinoma pancreatic ductal/metabolism	0.030303030303030304	33311482
iron/metabolism	STING1	0.12121212121212122	33311482
hmgb1 protein/metabolism	GPX4	0.3333333333333333	35197507
iron/metabolism	TF	0.12121212121212122	31980600
immune checkpoint inhibitors/pharmacology	CD274	0.09090909090909091	34593794
