KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
IL10	BCL2L1	0.0001205998826948	0.0001943171675477	0.058823529411764705	0.9411764705882353	1	2
IL10	TNF	0.0004730693513759	0.0007154286781568	0.17647058823529413	0.8235294117647058	6	2
IL10	ASH1L	0.0016761698788873	0.0023873068974183	0.058823529411764705	0.9411764705882353	1	2
IL10	CCR10	0.0008937030715571	0.0016737767209395	0.058823529411764705	0.9411764705882353	1	1
IL10	CCL27	0.0008937030715571	0.0016737767209395	0.058823529411764705	0.9411764705882353	1	1
IL10	MYC	0.0016761698788873	0.0023873068974183	0.058823529411764705	0.9411764705882353	1	2
IL10	PRF1	0.0001772648696395	0.0002798954269294	0.1111111111111111	0.8888888888888888	2	2
IL10	KDM6B	0.0016761698788873	0.0023873068974183	0.058823529411764705	0.9411764705882353	1	2
IL10	SOAT1	0.000682859847873	0.0010134045046641	0.058823529411764705	0.9411764705882353	1	2
ARG1	CD8A	0.0036332059339837	0.0061640905372803	0.1	0.9	1	1
ARG1	HIF1A	0.0005405333130162	0.0008112023378718	0.14285714285714285	0.8571428571428572	1	2
ARG1	MRC1	2.1671331396078128e-10	8.167273915092734e-10	0.3333333333333333	0.6666666666666667	1	1
ARG1	DIABLO	2.2306697600171788e-09	7.464690188068386e-09	0.3333333333333333	0.6666666666666667	1	1
ARG1	TCIM	2.2306697600171788e-09	7.464690188068386e-09	0.3333333333333333	0.6666666666666667	1	1
ARG1	CXCL12	0.0057743420531707	0.007700791114979	0.09090909090909091	0.9090909090909091	1	2
ARG1	TNF	0.0017318298714495	0.0024622626638824	0.08333333333333333	0.9166666666666666	2	2
ARG1	ASH1L	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
ARG1	EZH2	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
ARG1	KDM5B	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
ARG1	KDM6B	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
ARG1	MYC	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
ARG1	SMYD2	2.212674488077937e-13	6.092983544647923e-13	0.3333333333333333	0.6666666666666667	1	2
PHB	ROCK1	7.993605777301127e-15	2.337705859222128e-14	0.5	0.5	1	2
PHB	PHB2	0.0	0.0	1.0	0.0	1	2
PHB	PARP1	0.0	0.0	0.5	0.5	1	2
GPX4	ACSL4	1.0832371303282071e-06	2.818539408229512e-06	0.14285714285714285	0.8571428571428572	2	1
GPX4	ATG5	0.000728512049288	0.0013914523491941	0.0625	0.9375	1	1
GPX4	BDKRB2	0.0050338079063515	0.0083882568995766	0.06666666666666667	0.9333333333333333	1	1
GPX4	SLC7A11	2.9979658179635216e-05	6.727961206370854e-05	0.2631578947368421	0.736842105263158	3	1
GPX4	NOX4	5.672857820293586e-05	9.442273681070568e-05	0.07142857142857142	0.9285714285714286	1	2
GPX4	FN1	0.002695906298115	0.0046542399189913	0.0625	0.9375	1	1
GPX4	IREB2	0.0002004291072238	0.0004106811216838	0.07142857142857142	0.9285714285714286	1	1
GPX4	MMRN1	0.002695906298115	0.0046542399189913	0.07142857142857142	0.9285714285714286	1	1
GPX4	MKI67	0.0002004291072238	0.0004106811216838	0.07142857142857142	0.9285714285714286	1	1
GPX4	FTH1	5.672857820293586e-05	9.442273681070568e-05	0.07142857142857142	0.9285714285714286	1	2
GPX4	TP53	0.004597882101432	0.0062011786192746	0.10714285714285714	0.8928571428571429	3	2
PARP1	ROCK1	2.395533216237311e-09	5.425631247405695e-09	0.3333333333333333	0.6666666666666667	1	2
PARP1	PHB2	0.0	0.0	0.5	0.5	1	2
STAT5A	CD8A	2.142190873133387e-06	4.001703993501713e-06	0.125	0.875	1	2
STAT5A	PIK3CA	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
STAT5A	JAK3	0.0	0.0	1.0	0.0	1	2
STAT5A	BCL2	1.7804490717310273e-06	3.345193631590277e-06	0.14285714285714285	0.8571428571428572	1	2
STAT5A	AKT1	0.0002958399023922	0.0004565667757698	0.07142857142857142	0.9285714285714286	1	2
STAT5A	IL2	2.218023094080479e-07	4.456933537892126e-07	0.16666666666666666	0.8333333333333334	1	2
STAT5A	MCL1	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
STAT5A	FASLG	5.551115123125785e-16	1.7022526843001785e-15	0.5	0.5	1	2
STAT5A	IL15	0.0	0.0	1.0	0.0	1	2
STAT5A	IL7	0.0	0.0	1.0	0.0	1	2
STAT5A	LINC02605	0.0	0.0	1.0	0.0	1	2
MCL1	CD8A	0.0047510154018174	0.0063914603424449	0.1	0.9	1	2
MCL1	GSK3B	0.000117528033256	0.0002454746868071	0.2	0.8	1	1
MCL1	PIK3CA	1.5837976188426417e-05	2.7577077724478496e-05	0.2	0.8	1	2
MCL1	JAK3	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
MCL1	BCL2	0.0044156111655317	0.0059762748831886	0.1111111111111111	0.8888888888888888	1	2
MCL1	IL2	0.0019429815900556	0.002747904248771	0.125	0.875	1	2
MCL1	IL7	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
MCL1	IL15	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
MCL1	CTNNB1	1.176836406102666e-13	6.160052045795787e-13	0.3333333333333333	0.6666666666666667	1	1
MCL1	LINC02605	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
MCL1	AKT1	2.220727774959741e-05	3.813353797309569e-05	0.13333333333333333	0.8666666666666667	2	2
MCL1	FASLG	9.240387095488244e-07	1.7691023378244015e-06	0.25	0.75	1	2
ASAH2	HMOX1	2.67934523456859e-06	1.12458331125664e-05	1.0	0.0	1	0
ASAH2	TP53	0.0034561842403619	0.0064947350636081	0.058823529411764705	0.9411764705882353	1	0
CCR5	CCL5	2.186489046374085e-06	5.5552766694143736e-06	0.3333333333333333	0.6666666666666667	1	1
CCR5	CXCL10	2.973192686495097e-07	8.212431303012179e-07	0.3333333333333333	0.6666666666666667	1	1
IREB2	ACSL4	0.0	0.0	0.5	0.5	1	1
IREB2	SLC7A11	1.535426341625623e-09	5.287614373106115e-09	0.1	0.9	1	1
IREB2	MKI67	0.0	0.0	1.0	0.0	1	1
TRIM69	TICAM1	5.46352921793059e-08	3.5157882977983e-07	1.0	0.0	1	0
TRIM69	TLR4	0.0011488805723164	0.0027568588214042	0.05555555555555555	0.9444444444444444	1	0
TNF	GSK3B	0.0074682059453929	0.0097992757485377	0.08333333333333333	0.9166666666666666	2	2
TNF	IL6	1.342457635056249e-07	2.7328735407798973e-07	0.2702702702702703	0.7297297297297297	10	2
TNF	TCIM	0.0059878635696125	0.0098510983877165	0.043478260869565216	0.9565217391304348	1	1
TNF	SMYD2	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	PKM	0.0029051368196193	0.0040171167233306	0.043478260869565216	0.9565217391304348	1	2
TNF	DIABLO	0.0059878635696125	0.0098510983877165	0.043478260869565216	0.9565217391304348	1	1
TNF	IL2	0.0017579976029997	0.0024980092319298	0.11538461538461539	0.8846153846153846	3	2
TNF	EZH2	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	KDM5B	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	ESR1	0.0038244020428135	0.0052113338422396	0.043478260869565216	0.9565217391304348	1	2
TNF	IL17A	8.097705003806688e-05	0.0001331609441279	0.08695652173913043	0.9130434782608696	2	2
TNF	ASH1L	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	KDM6B	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	MYC	0.0075541657028469	0.0099045087007232	0.043478260869565216	0.9565217391304348	1	2
TNF	SOAT1	0.0038244020428135	0.0052113338422396	0.043478260869565216	0.9565217391304348	1	2
TNF	CTNNB1	0.0049035159265318	0.0065866140274918	0.043478260869565216	0.9565217391304348	1	2
CAMK2B	NFE2L2	5.228303345816696e-10	1.2271296002268931e-09	0.14285714285714285	0.8571428571428572	1	2
CAMK2B	NFKB1	0.0003954888155623	0.0006017762099383	0.041666666666666664	0.9583333333333334	1	2
CAMK2B	CAMK2A	0.0	0.0	1.0	0.0	1	2
CAMK2B	PPARGC1A	0.0	0.0	1.0	0.0	1	2
CAMK2B	SPIN1	0.0	0.0	1.0	0.0	1	2
ASH1L	HIF1A	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
ASH1L	SMYD2	0.0	0.0	1.0	0.0	1	2
ASH1L	EZH2	0.0	0.0	1.0	0.0	1	2
ASH1L	KDM5B	0.0	0.0	1.0	0.0	1	2
ASH1L	KDM6B	0.0	0.0	1.0	0.0	1	2
ASH1L	MYC	0.0	0.0	1.0	0.0	1	2
CD36	CD8A	0.0011642724942971	0.0027637231616095	0.125	0.875	1	0
CD36	PDCD1	0.0050549585821767	0.0089058311694704	0.2	0.8	1	0
CXCR4	ROCK1	0.0012897811578692	0.0018626703185452	0.125	0.875	1	2
CXCR4	CTTN	0.000417336412581	0.0006333054064047	0.125	0.875	1	2
CXCR4	NCOA1	4.5257363412432034e-08	9.47238852033812e-08	0.14285714285714285	0.8571428571428572	1	2
CXCR4	CXCL12	1.538547067525542e-12	7.607561619747585e-12	0.6	0.4	4	1
CXCR4	MAP2	1.3067551039580572e-05	2.293765579080454e-05	0.14285714285714285	0.8571428571428572	1	2
CXCR4	TUBB3	1.3067551039580572e-05	2.293765579080454e-05	0.14285714285714285	0.8571428571428572	1	2
KCNQ1	KCNQ1OT1	0.0	0.0	1.0	0.0	1	1
HIF1A	FN1	2.67934523456859e-06	1.12458331125664e-05	0.14285714285714285	0.8571428571428572	1	0
HIF1A	MMRN1	2.67934523456859e-06	1.12458331125664e-05	0.2	0.8	1	0
HIF1A	BIRC5	0.0003798062756258	0.000753401303861	0.2	0.8	1	1
HIF1A	SMYD2	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
HIF1A	PIK3CA	5.361622196375926e-05	0.0001169062096746	0.14285714285714285	0.8571428571428572	1	1
HIF1A	SOCS5	0.0003798062756258	0.000753401303861	0.2	0.8	1	1
HIF1A	EZH2	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
HIF1A	KDM5B	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
HIF1A	FLT1	3.1697422519738616e-05	7.095629443072042e-05	0.2	0.8	1	1
HIF1A	C2	3.1697422519738616e-05	7.095629443072042e-05	0.125	0.875	1	1
HIF1A	KDR	3.1697422519738616e-05	7.095629443072042e-05	0.2	0.8	1	1
HIF1A	AKT1	0.0013264047754129	0.00191357601538	0.11764705882352941	0.8823529411764706	2	2
HIF1A	KDM6B	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
HIF1A	MYC	2.0369227082817083e-08	4.3432065303573424e-08	0.2	0.8	1	2
ICAM1	CSF2	0.0	0.0	0.5	0.5	1	2
ICAM1	IL6	0.0046127980017812	0.0062166762245203	0.041666666666666664	0.9583333333333334	1	2
ICAM1	CCL2	8.53126647926139e-06	1.5230199266457908e-05	0.1111111111111111	0.8888888888888888	1	2
ICAM1	CXCL8	0.0026629254822974	0.0036977627125213	0.041666666666666664	0.9583333333333334	1	2
CA2	ITGB2	0.0	0.0	0.3333333333333333	0.6666666666666667	1	2
CA2	TYR	0.0	0.0	0.3333333333333333	0.6666666666666667	1	2
GPX1	NFE2L2	3.6387754365208025e-08	7.644435669120562e-08	0.14285714285714285	0.8571428571428572	1	2
GPX1	PINK1	0.0	0.0	1.0	0.0	1	2
GPX1	PTEN	0.0	0.0	0.5	0.5	1	2
PHB2	ROCK1	7.993605777301127e-15	2.337705859222128e-14	0.5	0.5	1	2
JAK3	CD8A	2.142190873133387e-06	4.001703993501713e-06	0.125	0.875	1	2
JAK3	PIK3CA	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
JAK3	AKT1	0.0002958399023922	0.0004565667757698	0.07142857142857142	0.9285714285714286	1	2
JAK3	BCL2	1.7804490717310273e-06	3.345193631590277e-06	0.14285714285714285	0.8571428571428572	1	2
JAK3	IL2	2.218023094080479e-07	4.456933537892126e-07	0.16666666666666666	0.8333333333333334	1	2
JAK3	FASLG	5.551115123125785e-16	1.7022526843001785e-15	0.5	0.5	1	2
JAK3	IL15	0.0	0.0	1.0	0.0	1	2
JAK3	IL7	0.0	0.0	1.0	0.0	1	2
JAK3	LINC02605	0.0	0.0	1.0	0.0	1	2
ERN1	ATF6	0.0	0.0	1.0	0.0	2	2
KDR	FLT1	0.0	0.0	1.0	0.0	1	1
KDR	C2	0.0	0.0	0.25	0.75	1	1
KDR	AKT1	3.476864959550685e-05	5.88496284885329e-05	0.07142857142857142	0.9285714285714286	1	2
TICAM1	TLR4	0.0011488805723164	0.0027568588214042	0.05555555555555555	0.9444444444444444	1	0
NLRP3	FTH1	0.0016539894148043	0.0034004901019621	0.25	0.75	1	0
NLRP3	HMGB1	0.0016539894148043	0.0034004901019621	0.14285714285714285	0.8571428571428572	1	0
NLRP3	NOX4	0.0016539894148043	0.0034004901019621	0.25	0.75	1	0
ANTXR1	ANTXR2	0.0	0.0	1.0	0.0	1	2
CCR10	CCL27	1.1102230246251563e-16	7.03738143028527e-16	1.0	0.0	1	1
ROCK1	CASP3	0.0043602243049267	0.0059048659828557	0.1	0.9	1	2
ROCK1	CTTN	2.2037214275627548e-08	4.68382932179308e-08	0.3333333333333333	0.6666666666666667	1	2
ROCK1	MAP2	6.17195183849617e-12	1.600218785762825e-11	0.5	0.5	1	2
ROCK1	RACGAP1	0.0001449556673374	0.0002306367508449	0.14285714285714285	0.8571428571428572	1	2
ROCK1	TUBB3	6.17195183849617e-12	1.600218785762825e-11	0.5	0.5	1	2
KDM6B	SMYD2	0.0	0.0	1.0	0.0	1	2
KDM6B	EZH2	0.0	0.0	1.0	0.0	1	2
KDM6B	KDM5B	0.0	0.0	1.0	0.0	1	2
KDM6B	MYC	0.0	0.0	1.0	0.0	1	2
HSPD1	NFE2L2	5.228303345816696e-10	1.2271296002268931e-09	0.14285714285714285	0.8571428571428572	1	2
HSPD1	HMGB1	6.8833827526759706e-15	2.0198948806361843e-14	0.25	0.75	1	2
JUN	FOS	0.0	0.0	1.0	0.0	2	2
JUN	JUND	0.0	0.0	1.0	0.0	2	2
MAP2	TP53	0.0046585985718459	0.0062708851153829	0.058823529411764705	0.9411764705882353	1	2
MAP2	CTTN	5.917488721252084e-14	1.669265152835687e-13	0.5	0.5	1	2
MAP2	RACGAP1	2.950235612475538e-07	5.851033762516784e-07	0.16666666666666666	0.8333333333333334	1	2
MAP2	CASP3	0.0001063248833323	0.0001724858665069	0.1111111111111111	0.8888888888888888	1	2
MAP2	TUBB3	0.0	0.0	1.0	0.0	1	2
SLC7A11	ACSL4	5.584224969046314e-05	0.0001215979838671	0.09090909090909091	0.9090909090909091	1	1
SLC7A11	ATM	0.0033010810924658	0.0062468196024353	0.1	0.9	1	0
SLC7A11	SLC3A2	3.627998920174847e-07	9.926229292876042e-07	0.1	0.9	1	1
SLC7A11	SLC9A1	0.0001968938849935	0.0005632836851348	0.3	0.7	2	0
SLC7A11	STAT3	0.0041723785528914	0.0056656977999198	0.07692307692307693	0.9230769230769231	1	2
SLC7A11	FN1	9.075699409777372e-07	2.3957212977179653e-06	0.08333333333333333	0.9166666666666666	1	1
SLC7A11	PTGS2	1.4808204572780426e-05	2.5830195374192385e-05	0.09090909090909091	0.9090909090909091	1	2
SLC7A11	BLVRB	0.0007465606263189	0.0011048553024442	0.08333333333333333	0.9166666666666666	1	2
SLC7A11	CTH	2.700807577582509e-09	6.0948516223150755e-09	0.1	0.9	1	2
SLC7A11	ATG5	0.0016821864197065	0.0023957593104979	0.08333333333333333	0.9166666666666666	1	2
SLC7A11	MMRN1	9.075699409777372e-07	2.3957212977179653e-06	0.1	0.9	1	1
SLC7A11	MKI67	1.535426341625623e-09	5.287614373106115e-09	0.1	0.9	1	1
SLC7A11	AIFM1	0.0003787244611894	0.0005782238561629	0.09090909090909091	0.9090909090909091	1	2
SLC7A11	BNIP3	7.121430918299865e-07	1.3743120546254286e-06	0.1	0.9	1	2
SLC7A11	TP53	9.658940314238864e-14	2.703559959844357e-13	0.2857142857142857	0.7142857142857143	6	2
SLC7A11	CHAC1	1.2459888676374928e-10	3.0257511686033257e-10	0.1	0.9	1	2
ACSL4	AIFM2	3.6840033246221504e-09	3.06075070737443e-08	0.5	0.5	1	0
ACSL4	ATL1	3.6840033246221504e-09	3.06075070737443e-08	0.5	0.5	1	0
ACSL4	CD8A	0.0011642724942971	0.0027637231616095	0.1111111111111111	0.8888888888888888	1	0
ACSL4	MKI67	0.0	0.0	0.5	0.5	1	1
CAMK2A	NFE2L2	5.228303345816696e-10	1.2271296002268931e-09	0.14285714285714285	0.8571428571428572	1	2
CAMK2A	NFKB1	0.0003954888155623	0.0006017762099383	0.041666666666666664	0.9583333333333334	1	2
CAMK2A	PPARGC1A	0.0	0.0	1.0	0.0	1	2
CAMK2A	SPIN1	0.0	0.0	1.0	0.0	1	2
ESR1	IL17A	5.551115123125783e-15	3.2367778091816506e-14	0.5	0.5	1	1
BNIP3	TP53	0.0007075282316459	0.0010491616514003	0.058823529411764705	0.9411764705882353	1	2
BNIP3	ATG5	1.1102230246251563e-16	3.4875510078301314e-16	0.3333333333333333	0.6666666666666667	1	2
BNIP3	AIFM1	0.0	0.0	0.5	0.5	1	2
CSF2	CSF1	0.0	0.0	0.5	0.5	1	1
CSF2	AKT1	0.005088312143771	0.0084504169730477	0.06666666666666667	0.9333333333333333	1	1
CSF2	CCL2	0.0010584642121749	0.0015427074993523	0.1	0.9	1	2
BIRC2	TNFRSF12A	0.0	0.0	1.0	0.0	1	1
BIRC2	WDTC1	0.0	0.0	0.25	0.75	1	1
HLF	GGT1	3.6840033246221504e-09	3.06075070737443e-08	1.0	0.0	1	0
HLF	IL6	3.6840033246221504e-09	3.06075070737443e-08	0.041666666666666664	0.9583333333333334	1	0
