entity	category	node_weight	occurrence	repGM	repGT
reactive oxygen species/metabolism	MESH	0.1029411764705882	7	1.680111007334413	95.58823529411765
apoptosis/drug effects	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
phenotype	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
cell survival/drug effects	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
gene expression	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
inflammation mediators/antagonists &amp; inhibitors	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
lipopolysaccharides/toxicity	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
microglia/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
nf-e2-related factor 2/biosynthesis	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
raw 264.7 cells	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
ferric compounds/chemistry	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
ascorbic acid/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
calreticulin/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neoplasms/diagnostic imaging	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
t-lymphocytes cytotoxic/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cell survival	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
coenzyme a ligases/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
glutathione/metabolism	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
iron/metabolism	MESH	0.0588235294117647	4	1.680111007334413	95.58823529411765
lymph/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
melanoma/blood	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neoplasm metastasis/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
oleic acid/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
oxidative stress/drug effects	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
phospholipid hydroperoxide glutathione peroxidase/metabolism	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
autophagy-related proteins/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cell cycle/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
flavonolignans/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
glutathione peroxidase/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
host-pathogen interactions	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
iron chelating agents/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
precursor cell lymphoblastic leukemia-lymphoma/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tuberculosis/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cells cultured	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
autophagy/drug effects	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
ferritins/blood	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
genetic variation	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
hemeproteins/toxicity	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
listeriosis/etiology	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
liver x receptors/agonists	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
malaria/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
transferrin/metabolism	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
tumor suppressor protein p53/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
iron/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tor serine-threonine kinases/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
amp-activated protein kinase kinases	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
lung neoplasms/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
nf-e2-related factor 2/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
glycogen synthase kinase 3/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
antineoplastic agents/pharmacology	MESH	0.1029411764705882	7	1.680111007334413	95.58823529411765
macrophages/drug effects	MESH	0.0735294117647058	5	1.680111007334413	95.58823529411765
cyclohexylamines/pharmacology	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
phenylenediamines/pharmacology	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
bacterial toxins/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
endothelial cells/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
heart ventricles/diagnostic imaging	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hemodynamics/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hmgb1 protein/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hypertension pulmonary/chemically induced	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
inflammasomes/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
inflammation/metabolism	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
lung/blood supply	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
monocrotaline/toxicity	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
nlr family pyrin domain-containing 3 protein/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
toll-like receptor 4/metabolism	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
tumor microenvironment/physiology	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
cd8-positive t-lymphocytes/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
endoplasmic reticulum/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neoplasms/drug therapy	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
mitochondria/drug effects	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
antineoplastic agents/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
biological products/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
dichloroacetic acid/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
drug synergism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
energy metabolism/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
macrophages/cytology	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
protein kinase inhibitors/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
saponins/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
colonic neoplasms/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
heme oxygenase-1/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
lymphocytes tumor-infiltrating/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
membrane proteins/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
myeloid-derived suppressor cells/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neutral ceramidase/antagonists &amp; inhibitors	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
t-lymphocytes/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
basic-leucine zipper transcription factors/analysis	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
drug resistance neoplasm	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
triple negative breast neoplasms/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tumor-associated macrophages/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
bone marrow/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
drug interactions	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
ileum/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
necroptosis/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
radiation-protective agents/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
small molecule libraries/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
adjuvants immunologic/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
dextrans/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
gels/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
gold/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
urinary bladder neoplasms/pathology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
actins/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
amino acid transport system y+/metabolism	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
cell line	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
collagen type i/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hepatic stellate cells/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hepatocytes/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hypoxia-inducible factor 1 alpha subunit/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
liver cirrhosis/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
sorafenib/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cysteine/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
fusion regulatory protein 1 heavy chain/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
interferon-gamma/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
melanoma/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
nivolumab/therapeutic use	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
b7-h1 antigen/antagonists &amp; inhibitors	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
glycyrrhizic acid/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
calgranulin a/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
colon/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
anti-inflammatory agents/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cd8-positive t-lymphocytes/immunology	MESH	0.0588235294117647	4	1.680111007334413	95.58823529411765
aniline compounds/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
benzylidene compounds/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
drug resistance neoplasm/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
exosomes/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
hyaluronic acid/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
immune checkpoint inhibitors/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
immunologic memory	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
skin neoplasms/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
t-lymphocytes cytotoxic/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tumor escape/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cell line tumor/transplantation	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
adaptor proteins vesicular transport/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
inflammation/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
myocardial reperfusion injury/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
myocardium/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neutrophil infiltration	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
neutrophils/immunology	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
toll-like receptor 4/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
ventricular function left/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cd36 antigens/metabolism	MESH	0.1029411764705882	7	1.680111007334413	95.58823529411765
phagocytosis	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
endometrial neoplasms/immunology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
interferon type i/metabolism	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
heme/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
aniline compounds/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
b7-h1 antigen/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
benzylidene compounds/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
exosomes/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
immunogenic cell death/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
interferon-gamma/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
metal-organic frameworks/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
phenol/chemistry	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
programmed cell death 1 receptor/metabolism	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
cd8-positive t-lymphocytes/cytology	MESH	0.0294117647058823	2	1.680111007334413	95.58823529411765
antibodies monoclonal humanized/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cd36 antigens/antagonists &amp; inhibitors	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
fatty acids/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
multiple myeloma/drug therapy	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tumor suppressor protein p53/metabolism	MESH	0.0441176470588235	3	1.680111007334413	95.58823529411765
asparaginase	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cisplatin	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
diterpenes/pharmacology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
killer cells natural/metabolism	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
lymphoma t-cell	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tumor microenvironment/drug effects	MESH	0.1176470588235294	8	1.680111007334413	95.58823529411765
amino acid transport system y+/genetics	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
antineoplastic agents immunological/administration &amp; dosage	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
gene expression regulation neoplastic/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
lipid metabolism/drug effects	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
sulfasalazine/administration &amp; dosage	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
tumor microenvironment	MESH	0.074074074074074	2	1.680111007334413	95.58823529411765
metabolic reprogramming	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
cancer-associated fibroblasts/pathology	MESH	0.0147058823529411	1	1.680111007334413	95.58823529411765
biomarkers tumor	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
carcinoma pancreatic ductal/metabolism	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
cell transformation neoplastic/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
diet	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
dna	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
macrophages	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
membrane proteins/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
pancreas/metabolism	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
pancreatitis/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
proto-oncogene proteins p21(ras)/metabolism	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
quinoxalines/pharmacology	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
spiro compounds/pharmacology	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
glutathione	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
iron/blood	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
kidney	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
liver/pathology	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
malondialdehyde/blood	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
phospholipid hydroperoxide glutathione peroxidase	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
spleen/pathology	MESH	0.037037037037037	1	1.680111007334413	95.58823529411765
