entity	category	node_weight	occurrence	repGM	repGT
CXCR4	GENE	0.0186915887850467	4	0.6916671751432923	81.77570093457945
HMGB1	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
NLRP3	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
NOX4	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
TICAM1	GENE	0.037037037037037	1	0.6916671751432923	81.77570093457945
TRIM69	GENE	0.037037037037037	1	0.6916671751432923	81.77570093457945
CFLAR	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
BIRC2	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
TNFRSF12A	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
WDTC1	GENE	0.0186915887850467	4	0.6916671751432923	81.77570093457945
CD4	GENE	0.014018691588785	3	0.6916671751432923	81.77570093457945
IFNG	GENE	0.0514018691588785	11	0.6916671751432923	81.77570093457945
SOCS1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
TBX21	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PTGER4	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
SP1	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
BDKRB2	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
CD274	GENE	0.0420560747663551	9	0.6916671751432923	81.77570093457945
CD36	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PRKD1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
CCL4	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
CCL2	GENE	0.0186915887850467	4	0.6916671751432923	81.77570093457945
CCL5	GENE	0.014018691588785	3	0.6916671751432923	81.77570093457945
CCR5	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
CXCL9	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
CXCL10	GENE	0.014018691588785	3	0.6916671751432923	81.77570093457945
CDK4	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
HDAC9	GENE	0.0111111111111111	1	0.6916671751432923	81.77570093457945
CIITA	GENE	0.0111111111111111	1	0.6916671751432923	81.77570093457945
FOXP3	GENE	0.0111111111111111	1	0.6916671751432923	81.77570093457945
EIF2S1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
CD28	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
CD3E	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
IL5	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
C2	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
FLT1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
KDR	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
ASAH2	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
IL2	GENE	0.0186915887850467	4	0.6916671751432923	81.77570093457945
SLC7A11	GENE	0.0233644859813084	5	0.6916671751432923	81.77570093457945
ATM	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
SLC3A2	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
SLC9A1	GENE	0.014018691588785	3	0.6916671751432923	81.77570093457945
FN1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
MMRN1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
KLK3	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
MUC1	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
NPEPPS	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PROM1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PSAT1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
DDX53	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
MRC1	GENE	0.0111111111111111	1	0.6916671751432923	81.77570093457945
PIK3CA	GENE	0.3738317757009345	80	0.6916671751432923	81.77570093457945
BECN1	GENE	0.0233644859813084	5	0.6916671751432923	81.77570093457945
CCL22	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
ATG5	GENE	0.0327102803738317	7	0.6916671751432923	81.77570093457945
ATG12	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
TESC	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
H2AX	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
BAX	GENE	0.0186915887850467	4	0.6916671751432923	81.77570093457945
DNM1L	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PLA2G1B	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
RPL15	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
AURKB	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
PKM	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
MCL1	GENE	0.02803738317757	6	0.6916671751432923	81.77570093457945
ESR1	GENE	0.0093457943925233	2	0.6916671751432923	81.77570093457945
CTNNB1	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
IL17A	GENE	0.0046728971962616	1	0.6916671751432923	81.77570093457945
