KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
iron/metabolism	liver x receptors/agonists	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	lymph/metabolism	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	malaria/genetics	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	melanoma/blood	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	neoplasm metastasis/drug therapy	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	oleic acid/metabolism	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	4.70079263090728e-05	0.0001749098607757	0.017094017094017	0.177698310242143	2	0
iron/metabolism	transferrin/metabolism	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
iron/metabolism	tuberculosis/metabolism	0.0012112902439206	0.0028669172017087	0.148148148148148	0.489592177624085	1	0
iron/metabolism	tumor suppressor protein p53/genetics	0.0055440018833486	0.0096483131771907	0.148148148148148	0.489592177624085	1	0
lymph/metabolism	melanoma/blood	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
lymph/metabolism	neoplasm metastasis/drug therapy	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
lymph/metabolism	oleic acid/metabolism	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
lymph/metabolism	oxidative stress/drug effects	0.0008321981592963	0.0021409466961325	0.074074074074074	0.489592177624085	1	0
lymph/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	9.5248859721675e-06	3.80055483034183e-05	0.074074074074074	0.489592177624085	1	0
melanoma/blood	neoplasm metastasis/drug therapy	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
melanoma/blood	oleic acid/metabolism	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
melanoma/blood	oxidative stress/drug effects	0.0008321981592963	0.0021409466961325	0.074074074074074	0.489592177624085	1	0
melanoma/blood	phospholipid hydroperoxide glutathione peroxidase/metabolism	9.5248859721675e-06	3.80055483034183e-05	0.074074074074074	0.489592177624085	1	0
neoplasm metastasis/drug therapy	oleic acid/metabolism	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
neoplasm metastasis/drug therapy	oxidative stress/drug effects	0.0008321981592963	0.0021409466961325	0.074074074074074	0.489592177624085	1	0
neoplasm metastasis/drug therapy	phospholipid hydroperoxide glutathione peroxidase/metabolism	9.5248859721675e-06	3.80055483034183e-05	0.074074074074074	0.489592177624085	1	0
oleic acid/metabolism	oxidative stress/drug effects	0.0008321981592963	0.0021409466961325	0.074074074074074	0.489592177624085	1	0
oleic acid/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	9.5248859721675e-06	3.80055483034183e-05	0.074074074074074	0.489592177624085	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	host-pathogen interactions	2.8460722989454e-07	1.81222346384292e-06	0.074074074074074	0.489592177624085	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	iron chelating agents/pharmacology	2.8460722989454e-07	1.81222346384292e-06	0.074074074074074	0.489592177624085	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	tuberculosis/metabolism	2.8460722989454e-07	1.81222346384292e-06	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	autophagy-related proteins/genetics	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	cd8-positive t-lymphocytes/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	cell cycle/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	endoplasmic reticulum/drug effects	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	flavonolignans/pharmacology	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	glutathione peroxidase/metabolism	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
autophagy/drug effects	neoplasms/drug therapy	0.0050549585821767	0.0089058311694704	0.145299145299145	0.489592177624085	1	0
autophagy/drug effects	precursor cell lymphoblastic leukemia-lymphoma/metabolism	3.59531428015814e-05	0.0001339820651868	0.074074074074074	0.489592177624085	1	0
cd8-positive t-lymphocytes/drug effects	endoplasmic reticulum/drug effects	3.6840033246221504e-09	3.06075070737443e-08	0.037037037037037	0.489592177624085	1	0
cd8-positive t-lymphocytes/drug effects	neoplasms/drug therapy	5.22328805326877e-05	0.0001917049442848	0.074074074074074	0.489592177624085	1	0
endoplasmic reticulum/drug effects	neoplasms/drug therapy	5.22328805326877e-05	0.0001917049442848	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	antineoplastic agents/chemistry	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	apoptosis/drug effects	0.0025911932050161	0.0050859504169652	0.145299145299145	0.489592177624085	1	0
neoplasms/drug therapy	biological products/chemistry	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	dichloroacetic acid/chemistry	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	drug synergism	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	energy metabolism/drug effects	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	macrophages/cytology	0.0033010810924658	0.0062468196024353	0.145299145299145	0.489592177624085	1	0
neoplasms/drug therapy	protein kinase inhibitors/chemistry	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	pyruvate dehydrogenase acetyl-transferring kinase/antagonists & inhibitors	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
neoplasms/drug therapy	saponins/chemistry	0.0001043100075918	0.0003023370112517	0.074074074074074	0.489592177624085	1	0
actins/metabolism	amino acid transport system y+/metabolism	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
actins/metabolism	cell line	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	collagen type i/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	hepatic stellate cells/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
actins/metabolism	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
amino acid transport system y+/metabolism	cell line	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	collagen type i/metabolism	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	cysteine/metabolism	0.0005539873355188	0.0014389435502876	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	fusion regulatory protein 1 heavy chain/metabolism	0.0005539873355188	0.0014389435502876	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	hepatic stellate cells/drug effects	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	hepatocytes/drug effects	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	interferon-gamma/immunology	0.0005539873355188	0.0014389435502876	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	liver cirrhosis/drug therapy	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	melanoma/genetics	0.0005539873355188	0.0014389435502876	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	nivolumab/therapeutic use	0.0005539873355188	0.0014389435502876	0.074074074074074	0.489592177624085	1	0
amino acid transport system y+/metabolism	sorafenib/pharmacology	0.0008695688142104	0.0021703435630395	0.074074074074074	0.489592177624085	1	0
cell line	collagen type i/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
cell line	hepatic stellate cells/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
cell line	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
cell line	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
cell line	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
cell line	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
collagen type i/metabolism	hepatic stellate cells/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
collagen type i/metabolism	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
collagen type i/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
collagen type i/metabolism	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
collagen type i/metabolism	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatic stellate cells/drug effects	hepatocytes/drug effects	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatic stellate cells/drug effects	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatic stellate cells/drug effects	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatic stellate cells/drug effects	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatocytes/drug effects	hypoxia-inducible factor 1 alpha subunit/metabolism	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatocytes/drug effects	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hepatocytes/drug effects	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	liver cirrhosis/drug therapy	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
hypoxia-inducible factor 1 alpha subunit/metabolism	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
liver cirrhosis/drug therapy	sorafenib/pharmacology	2.67934523456859e-06	1.12458331125664e-05	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	cyclohexylamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	inflammation/drug therapy	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	myocardial reperfusion injury/drug therapy	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	myocardium/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	neutrophil infiltration	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	neutrophils/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adaptor proteins vesicular transport/genetics	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
cyclohexylamines/pharmacology	inflammation/drug therapy	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	myocardial reperfusion injury/drug therapy	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	myocardium/immunology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	neutrophil infiltration	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	neutrophils/immunology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	phenylenediamines/pharmacology	0.0001652142691037	0.0004765871781756	0.0028490028490028	0.177698310242143	2	0
cyclohexylamines/pharmacology	toll-like receptor 4/genetics	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
cyclohexylamines/pharmacology	ventricular function left/drug effects	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
inflammation/drug therapy	myocardial reperfusion injury/drug therapy	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
inflammation/drug therapy	myocardium/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
inflammation/drug therapy	neutrophil infiltration	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
inflammation/drug therapy	neutrophils/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
inflammation/drug therapy	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
inflammation/drug therapy	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
inflammation/drug therapy	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	myocardium/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	neutrophil infiltration	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	neutrophils/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardial reperfusion injury/drug therapy	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardium/immunology	neutrophil infiltration	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardium/immunology	neutrophils/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardium/immunology	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
myocardium/immunology	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
myocardium/immunology	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
neutrophil infiltration	neutrophils/immunology	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
neutrophil infiltration	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
neutrophil infiltration	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
neutrophil infiltration	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
neutrophils/immunology	phenylenediamines/pharmacology	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
neutrophils/immunology	toll-like receptor 4/genetics	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
neutrophils/immunology	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
phenylenediamines/pharmacology	toll-like receptor 4/genetics	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
phenylenediamines/pharmacology	ventricular function left/drug effects	0.0011488805723164	0.0027568588214042	0.074074074074074	0.489592177624085	1	0
toll-like receptor 4/genetics	ventricular function left/drug effects	5.46352921793059e-08	3.5157882977983e-07	0.037037037037037	0.489592177624085	1	0
adjuvants immunologic/chemistry	dextrans/chemistry	2.88657986402541e-15	1.07736042309625e-13	0.037037037037037	0.489592177624085	1	0
adjuvants immunologic/chemistry	ferric compounds/chemistry	2.66168579354797e-05	0.0001023335932669	0.111111111111111	0.489592177624085	1	0
